study_stage,stage_start,stage_end,sample_rank,repo_name,llm_native_manual,collaboration_niche,agent_proximity,item_type,number,html_url,outcome,created_at,closed_at,merged_at,author_login,author_association,opener_class,explicit_ai_assistance_disclosure,known_automation_bot_present,agent_participation_present,coding_agent_present,review_agent_present,support_or_security_agent_present,conventional_automation_present,agent_participation_opened_thread,agent_participation_response_present,agent_review_event_present,human_account_review_event_present,maintainer_account_review_event_present,agent_change_request_present,human_account_change_request_present,agent_gate_event_present,agent_visible_events,identity_candidate_present,human_account_present_any,human_account_present_in_conversation,maintainer_account_present,automation_only_visible_thread,response_only_automation,no_human_account_response,no_maintainer_account_response,visible_response_events,comments,reviews,changes_requested_reviews,review_observed,post_review_commit_observed,change_request_observed,change_request_followed_by_commit,conversation_actor_count,conversation_class_switches,first_visible_response_hours,first_human_account_response_hours,first_maintainer_account_response_hours,commits,commits_after_first_review,gate_actor_login,gate_actor_class,gate_actor_role,gate_actor_association,human_account_gate,maintainer_account_gate,agent_gate,external_author,fixed_maturity_eligible,resolution_days,sampling_weight
,,,53,pydantic/pydantic-ai,llm_native,agent_framework,agent_building,pull_request,2688,https://github.com/pydantic/pydantic-ai/pull/2688,merged,2025-08-26T20:51:54Z,2025-08-26T20:55:21Z,2025-08-26T20:55:21Z,DouweM,CONTRIBUTOR,human_account,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,0,no,yes,yes,no,no,yes,yes,yes,1,1,0,0,no,no,no,no,2,1,0.071,,,1,0,DouweM,human_account,not_automation,CONTRIBUTOR,yes,no,no,yes,yes,0.002,43.18
,,,53,pydantic/pydantic-ai,llm_native,agent_framework,agent_building,issue,2722,https://github.com/pydantic/pydantic-ai/issues/2722,closed,2025-08-29T00:03:53Z,2025-08-29T13:33:46Z,,dedeswim,CONTRIBUTOR,human_account,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,0,no,yes,yes,no,no,no,no,yes,2,3,0,0,no,no,no,no,2,0,13.498,13.498,,0,0,DouweM,human_account,not_automation,CONTRIBUTOR,yes,no,no,yes,yes,0.562,43.18
,,,54,google-gemini/gemini-cli,llm_native,agent_application,direct_agent_experience,pull_request,27,https://github.com/google-gemini/gemini-cli/pull/27,merged,2025-04-18T18:18:01Z,2025-04-18T18:26:39Z,2025-04-18T18:26:39Z,rakyll,CONTRIBUTOR,human_account,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,0,no,yes,yes,yes,no,no,no,no,1,0,1,0,yes,no,no,no,2,0,0.069,0.069,0.069,1,0,rakyll,human_account,not_automation,CONTRIBUTOR,yes,no,no,yes,yes,0.006,142.6
,,,54,google-gemini/gemini-cli,llm_native,agent_application,direct_agent_experience,pull_request,63,https://github.com/google-gemini/gemini-cli/pull/63,merged,2025-04-20T16:32:26Z,2025-04-20T21:50:13Z,2025-04-20T21:50:13Z,olcan,CONTRIBUTOR,human_account,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,0,no,yes,yes,yes,no,no,no,no,5,5,1,0,yes,yes,no,no,3,0,3.111,3.111,9.175,2,1,olcan,human_account,not_automation,CONTRIBUTOR,yes,no,no,yes,yes,0.221,142.6
,,,54,google-gemini/gemini-cli,llm_native,agent_application,direct_agent_experience,pull_request,322,https://github.com/google-gemini/gemini-cli/pull/322,merged,2025-05-12T23:40:13Z,2025-05-12T23:41:12Z,2025-05-12T23:41:12Z,olcan,CONTRIBUTOR,human_account,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,0,no,yes,yes,no,no,unknown,yes,yes,0,0,0,0,no,no,no,no,1,0,,,,1,0,olcan,human_account,not_automation,CONTRIBUTOR,yes,no,no,yes,yes,0.001,142.6
,,,54,google-gemini/gemini-cli,llm_native,agent_application,direct_agent_experience,pull_request,385,https://github.com/google-gemini/gemini-cli/pull/385,merged,2025-05-16T20:07:22Z,2025-05-16T20:09:28Z,2025-05-16T20:09:28Z,olcan,CONTRIBUTOR,human_account,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,0,no,yes,yes,no,no,unknown,yes,yes,0,0,0,0,no,no,no,no,1,0,,,,2,0,olcan,human_account,not_automation,CONTRIBUTOR,yes,no,no,yes,yes,0.001,142.6
,,,54,google-gemini/gemini-cli,llm_native,agent_application,direct_agent_experience,issue,407,https://github.com/google-gemini/gemini-cli/issues/407,closed,2025-05-17T21:03:43Z,2025-05-17T21:15:56Z,,steren,CONTRIBUTOR,human_account,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,0,no,yes,yes,no,no,no,no,yes,1,2,0,0,no,no,no,no,2,0,0.204,0.204,,0,0,olcan,human_account,not_automation,CONTRIBUTOR,yes,no,no,yes,yes,0.008,142.6
,,,54,google-gemini/gemini-cli,llm_native,agent_application,direct_agent_experience,pull_request,510,https://github.com/google-gemini/gemini-cli/pull/510,merged,2025-05-23T15:29:02Z,2025-05-23T15:35:16Z,2025-05-23T15:35:16Z,olcan,CONTRIBUTOR,human_account,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,0,no,yes,yes,yes,no,no,no,no,1,1,0,0,no,no,no,no,2,0,1.81,1.81,1.81,2,0,olcan,human_account,not_automation,CONTRIBUTOR,yes,no,no,yes,yes,0.004,142.6
,,,54,google-gemini/gemini-cli,llm_native,agent_application,direct_agent_experience,pull_request,618,https://github.com/google-gemini/gemini-cli/pull/618,merged,2025-05-30T08:32:51Z,2025-05-30T08:35:03Z,2025-05-30T08:35:03Z,olcan,CONTRIBUTOR,human_account,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,0,no,yes,yes,no,no,yes,yes,yes,1,1,0,0,no,no,no,no,2,1,0.034,,,1,0,olcan,human_account,not_automation,CONTRIBUTOR,yes,no,no,yes,yes,0.002,142.6
,,,54,google-gemini/gemini-cli,llm_native,agent_application,direct_agent_experience,issue,664,https://github.com/google-gemini/gemini-cli/issues/664,closed,2025-06-01T07:15:09Z,2025-07-01T19:03:08Z,,anj-s,CONTRIBUTOR,human_account,no,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,3,no,yes,yes,yes,no,no,no,no,3,3,0,0,no,no,no,no,4,0,10.765,10.765,10.765,0,0,sethtroisi,human_account,not_automation,CONTRIBUTOR,yes,no,no,yes,yes,30.492,142.6
,,,54,google-gemini/gemini-cli,llm_native,agent_application,direct_agent_experience,issue,686,https://github.com/google-gemini/gemini-cli/issues/686,closed,2025-06-02T07:30:08Z,2025-06-08T21:59:19Z,,NTaylorMullen,COLLABORATOR,human_account,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,0,no,yes,yes,yes,no,unknown,yes,yes,0,0,0,0,no,no,no,no,1,0,,,,0,0,scottdensmore,human_account,not_automation,CONTRIBUTOR,yes,no,no,no,yes,6.604,142.6
,,,54,google-gemini/gemini-cli,llm_native,agent_application,direct_agent_experience,pull_request,1043,https://github.com/google-gemini/gemini-cli/pull/1043,closed,2025-06-14T15:10:34Z,2025-07-30T22:07:23Z,,mrahs,CONTRIBUTOR,human_account,no,yes,yes,yes,yes,no,yes,no,yes,yes,yes,yes,no,no,no,2,no,yes,yes,yes,no,no,no,no,14,17,2,0,yes,no,no,no,10,4,0.049,1.811,3.251,1,0,mrahs,human_account,not_automation,CONTRIBUTOR,yes,no,no,yes,yes,46.289,142.6
,,,54,google-gemini/gemini-cli,llm_native,agent_application,direct_agent_experience,pull_request,1164,https://github.com/google-gemini/gemini-cli/pull/1164,closed,2025-06-17T23:24:20Z,2025-06-23T06:56:29Z,,sethtroisi-test,NONE,human_account,no,yes,no,no,no,no,yes,no,no,no,yes,yes,no,yes,no,0,no,yes,yes,yes,no,no,no,no,4,2,2,1,yes,no,yes,no,4,2,0.001,5.053,5.053,1,0,NTaylorMullen,human_account,not_automation,COLLABORATOR,yes,yes,no,yes,yes,5.314,142.6
,,,54,google-gemini/gemini-cli,llm_native,agent_application,direct_agent_experience,pull_request,1250,https://github.com/google-gemini/gemini-cli/pull/1250,merged,2025-06-20T03:28:00Z,2025-06-20T05:45:30Z,2025-06-20T05:45:30Z,abhipatel12,CONTRIBUTOR,human_account,no,yes,no,no,no,no,yes,no,no,no,yes,yes,no,no,no,0,no,yes,yes,yes,no,no,no,no,4,3,2,0,yes,yes,no,no,4,2,0.308,1.761,1.761,2,2,NTaylorMullen,human_account,not_automation,COLLABORATOR,yes,yes,no,yes,yes,0.095,142.6
,,,54,google-gemini/gemini-cli,llm_native,agent_application,direct_agent_experience,pull_request,1423,https://github.com/google-gemini/gemini-cli/pull/1423,merged,2025-06-25T13:22:49Z,2025-06-25T16:05:53Z,2025-06-25T16:05:53Z,davenportjw,CONTRIBUTOR,human_account,no,yes,no,no,no,no,yes,no,no,no,yes,yes,no,yes,no,0,no,yes,yes,yes,no,no,no,no,2,1,2,1,yes,yes,yes,yes,2,0,0.802,0.802,0.802,4,3,markmcd,human_account,not_automation,MEMBER,yes,yes,no,yes,yes,0.113,142.6
,,,54,google-gemini/gemini-cli,llm_native,agent_application,direct_agent_experience,issue,1541,https://github.com/google-gemini/gemini-cli/issues/1541,open,2025-06-25T17:58:03Z,,,Vinit-Chandak,NONE,human_account,no,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,4,no,yes,yes,no,no,unknown,yes,yes,0,1,0,0,no,no,no,no,1,0,,,,0,0,,,,,no,no,no,yes,yes,,142.6
,,,54,google-gemini/gemini-cli,llm_native,agent_application,direct_agent_experience,issue,1600,https://github.com/google-gemini/gemini-cli/issues/1600,open,2025-06-25T20:46:26Z,,,seantimm,NONE,human_account,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,0,no,yes,yes,no,no,unknown,yes,yes,0,0,0,0,no,no,no,no,1,0,,,,0,0,,,,,no,no,no,yes,yes,,142.6
,,,54,google-gemini/gemini-cli,llm_native,agent_application,direct_agent_experience,issue,1772,https://github.com/google-gemini/gemini-cli/issues/1772,closed,2025-06-26T05:02:59Z,2025-07-01T21:58:12Z,,mgravindra,NONE,human_account,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,0,no,yes,yes,no,no,no,no,yes,2,3,0,0,no,no,no,no,3,0,1.163,1.163,,0,0,sethtroisi,human_account,not_automation,CONTRIBUTOR,yes,no,no,yes,yes,5.705,142.6
,,,54,google-gemini/gemini-cli,llm_native,agent_application,direct_agent_experience,issue,2158,https://github.com/google-gemini/gemini-cli/issues/2158,open,2025-06-27T08:24:17Z,,,gitmp01,NONE,human_account,no,yes,yes,yes,no,no,yes,no,yes,no,no,no,no,no,no,5,no,yes,yes,no,no,no,no,yes,8,8,0,0,no,no,no,no,8,1,8.091,8.091,,0,0,gsquared94,human_account,not_automation,CONTRIBUTOR,yes,no,no,yes,yes,,142.6
,,,54,google-gemini/gemini-cli,llm_native,agent_application,direct_agent_experience,issue,2452,https://github.com/google-gemini/gemini-cli/issues/2452,closed,2025-06-28T16:51:06Z,2025-08-22T19:16:20Z,,sedaming,NONE,human_account,no,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,5,no,yes,yes,no,no,no,no,yes,3,3,0,0,no,no,no,no,4,0,22.11,22.11,,0,0,joshualitt,human_account,not_automation,CONTRIBUTOR,yes,no,no,yes,yes,55.101,142.6
,,,54,google-gemini/gemini-cli,llm_native,agent_application,direct_agent_experience,pull_request,2816,https://github.com/google-gemini/gemini-cli/pull/2816,closed,2025-07-01T09:51:55Z,2025-08-29T15:43:33Z,,TWO-ONE-21,NONE,human_account,no,yes,yes,yes,yes,no,yes,no,yes,yes,no,no,no,no,no,18,no,yes,yes,no,no,no,no,yes,5,3,2,0,yes,yes,no,no,5,2,0.001,1421.861,,3,2,galdawave,human_account,not_automation,CONTRIBUTOR,yes,no,no,yes,yes,59.244,142.6
,,,54,google-gemini/gemini-cli,llm_native,agent_application,direct_agent_experience,pull_request,2934,https://github.com/google-gemini/gemini-cli/pull/2934,merged,2025-07-02T04:45:37Z,2025-08-26T11:33:50Z,2025-08-26T11:33:50Z,markmcd,MEMBER,human_account,no,yes,yes,yes,yes,no,yes,no,yes,yes,yes,no,no,no,no,14,no,yes,yes,yes,no,no,no,yes,8,4,4,0,yes,yes,no,no,5,2,0.006,158.123,,7,6,jacob314,human_account,not_automation,CONTRIBUTOR,yes,no,no,no,yes,55.283,142.6
,,,54,google-gemini/gemini-cli,llm_native,agent_application,direct_agent_experience,issue,2959,https://github.com/google-gemini/gemini-cli/issues/2959,closed,2025-07-02T07:46:41Z,2025-07-04T16:35:56Z,,Sorcecoder,NONE,human_account,no,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,3,no,yes,yes,no,no,no,no,yes,1,1,0,0,no,no,no,no,2,0,0.712,0.712,,0,0,jackwotherspoon,human_account,not_automation,COLLABORATOR,yes,yes,no,yes,yes,2.368,142.6
,,,54,google-gemini/gemini-cli,llm_native,agent_application,direct_agent_experience,pull_request,3372,https://github.com/google-gemini/gemini-cli/pull/3372,closed,2025-07-06T09:41:54Z,2025-07-10T17:31:58Z,,Principal-Ideal,CONTRIBUTOR,human_account,no,yes,yes,yes,yes,no,no,no,yes,yes,no,no,no,no,no,5,no,yes,yes,yes,no,no,no,no,4,2,2,0,yes,no,no,no,4,2,0.005,20.401,20.401,1,0,SandyTao520,human_account,not_automation,CONTRIBUTOR,yes,no,no,yes,yes,4.326,142.6
,,,54,google-gemini/gemini-cli,llm_native,agent_application,direct_agent_experience,issue,3378,https://github.com/google-gemini/gemini-cli/issues/3378,closed,2025-07-06T11:00:04Z,2025-07-06T15:40:34Z,,stavarc,NONE,human_account,no,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,3,no,yes,yes,yes,no,no,no,no,1,1,0,0,no,no,no,no,2,0,4.675,4.675,4.675,0,0,jackwotherspoon,human_account,not_automation,COLLABORATOR,yes,yes,no,yes,yes,0.195,142.6
,,,54,google-gemini/gemini-cli,llm_native,agent_application,direct_agent_experience,issue,3394,https://github.com/google-gemini/gemini-cli/issues/3394,open,2025-07-06T14:03:30Z,,,TheyCallMeFatbird,NONE,human_account,no,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,3,no,yes,yes,no,no,no,no,yes,1,1,0,0,no,no,no,no,2,0,33.936,33.936,,0,0,,,,,no,no,no,yes,yes,,142.6
,,,54,google-gemini/gemini-cli,llm_native,agent_application,direct_agent_experience,pull_request,3461,https://github.com/google-gemini/gemini-cli/pull/3461,closed,2025-07-07T16:17:30Z,2025-07-08T07:09:22Z,,y-okt,CONTRIBUTOR,human_account,no,yes,yes,yes,yes,no,no,no,yes,yes,yes,yes,no,no,no,5,no,yes,yes,yes,no,no,no,no,6,5,3,0,yes,yes,no,no,4,2,0.006,14.332,14.332,11,10,y-okt,human_account,not_automation,CONTRIBUTOR,yes,no,no,yes,yes,0.619,142.6
,,,54,google-gemini/gemini-cli,llm_native,agent_application,direct_agent_experience,issue,3645,https://github.com/google-gemini/gemini-cli/issues/3645,closed,2025-07-09T13:24:21Z,2025-07-09T14:37:00Z,,maker95,NONE,human_account,no,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,3,no,yes,yes,no,no,no,no,yes,1,1,0,0,no,no,no,no,2,0,1.211,1.211,,0,0,skeshive,human_account,not_automation,CONTRIBUTOR,yes,no,no,yes,yes,0.05,142.6
,,,54,google-gemini/gemini-cli,llm_native,agent_application,direct_agent_experience,issue,3842,https://github.com/google-gemini/gemini-cli/issues/3842,closed,2025-07-11T06:35:19Z,2025-07-11T21:13:21Z,,uttamkanodia14,COLLABORATOR,human_account,no,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,3,no,yes,yes,yes,no,unknown,yes,yes,0,0,0,0,no,no,no,no,1,0,,,,0,0,uttamkanodia14,human_account,not_automation,COLLABORATOR,yes,yes,no,no,yes,0.61,142.6
,,,54,google-gemini/gemini-cli,llm_native,agent_application,direct_agent_experience,issue,3899,https://github.com/google-gemini/gemini-cli/issues/3899,open,2025-07-11T19:34:40Z,,,skeshive,CONTRIBUTOR,human_account,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,0,no,yes,yes,no,no,no,no,yes,1,1,0,0,no,no,no,no,2,0,439.511,439.511,,0,0,,,,,no,no,no,yes,yes,,142.6
,,,54,google-gemini/gemini-cli,llm_native,agent_application,direct_agent_experience,issue,4058,https://github.com/google-gemini/gemini-cli/issues/4058,closed,2025-07-13T18:05:28Z,2025-07-30T16:27:42Z,,nick-popovic,CONTRIBUTOR,human_account,no,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,3,no,yes,yes,no,no,no,no,yes,2,3,0,0,no,no,no,no,3,0,17.822,17.822,,0,0,jacob314,human_account,not_automation,CONTRIBUTOR,yes,no,no,yes,yes,16.932,142.6
,,,54,google-gemini/gemini-cli,llm_native,agent_application,direct_agent_experience,pull_request,4078,https://github.com/google-gemini/gemini-cli/pull/4078,merged,2025-07-14T00:53:49Z,2025-08-20T02:04:43Z,2025-08-20T02:04:43Z,y-okt,CONTRIBUTOR,human_account,no,yes,yes,yes,yes,no,yes,no,yes,yes,yes,yes,no,no,no,9,no,yes,yes,yes,no,no,no,no,35,49,11,0,yes,yes,no,no,5,10,0.006,3.863,3.863,23,23,NTaylorMullen,human_account,not_automation,COLLABORATOR,yes,yes,no,yes,yes,37.049,142.6
,,,54,google-gemini/gemini-cli,llm_native,agent_application,direct_agent_experience,issue,4085,https://github.com/google-gemini/gemini-cli/issues/4085,closed,2025-07-14T01:21:24Z,2025-07-14T13:38:24Z,,gavinmak,NONE,human_account,no,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,3,no,yes,yes,yes,no,no,no,no,1,1,0,0,no,no,no,no,2,0,12.282,12.282,12.282,0,0,jackwotherspoon,human_account,not_automation,COLLABORATOR,yes,yes,no,yes,yes,0.512,142.6
,,,54,google-gemini/gemini-cli,llm_native,agent_application,direct_agent_experience,pull_request,4252,https://github.com/google-gemini/gemini-cli/pull/4252,merged,2025-07-15T18:57:24Z,2025-07-15T19:36:55Z,2025-07-15T19:36:55Z,NTaylorMullen,COLLABORATOR,human_account,no,yes,yes,no,yes,no,yes,no,yes,yes,no,no,no,no,no,2,no,yes,yes,yes,no,yes,yes,yes,3,1,2,0,yes,no,no,no,3,1,0.007,,,1,0,NTaylorMullen,human_account,not_automation,COLLABORATOR,yes,yes,no,no,yes,0.027,142.6
,,,54,google-gemini/gemini-cli,llm_native,agent_application,direct_agent_experience,issue,4292,https://github.com/google-gemini/gemini-cli/issues/4292,open,2025-07-16T10:11:46Z,,,Incnis-Mrsi,NONE,human_account,no,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,4,no,yes,yes,no,no,unknown,yes,yes,0,0,0,0,no,no,no,no,1,0,,,,0,0,,,,,no,no,no,yes,yes,,142.6
,,,54,google-gemini/gemini-cli,llm_native,agent_application,direct_agent_experience,pull_request,4314,https://github.com/google-gemini/gemini-cli/pull/4314,closed,2025-07-16T16:31:15Z,2025-07-16T19:42:11Z,,jham,NONE,human_account,no,yes,yes,yes,yes,no,no,no,yes,yes,no,no,no,no,no,3,no,yes,yes,no,no,yes,yes,yes,3,2,2,0,yes,yes,no,no,3,2,0.005,,,2,1,jham,human_account,not_automation,NONE,yes,no,no,yes,yes,0.133,142.6
,,,54,google-gemini/gemini-cli,llm_native,agent_application,direct_agent_experience,issue,4608,https://github.com/google-gemini/gemini-cli/issues/4608,closed,2025-07-21T17:16:40Z,2025-07-21T17:34:55Z,,bbiggs,CONTRIBUTOR,human_account,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,0,no,yes,yes,no,no,unknown,yes,yes,0,1,0,0,no,no,no,no,1,0,,,,0,0,bbiggs,human_account,not_automation,CONTRIBUTOR,yes,no,no,yes,yes,0.013,142.6
,,,54,google-gemini/gemini-cli,llm_native,agent_application,direct_agent_experience,pull_request,4684,https://github.com/google-gemini/gemini-cli/pull/4684,merged,2025-07-22T20:12:57Z,2025-07-23T00:23:03Z,2025-07-23T00:23:02Z,scidomino,COLLABORATOR,human_account,no,yes,yes,no,yes,no,yes,no,yes,yes,yes,yes,no,no,no,2,no,yes,yes,yes,no,no,no,no,4,1,3,0,yes,yes,no,no,4,2,0.007,3.771,3.771,1,1,scidomino,human_account,not_automation,COLLABORATOR,yes,yes,no,no,yes,0.174,142.6
,,,54,google-gemini/gemini-cli,llm_native,agent_application,direct_agent_experience,issue,4787,https://github.com/google-gemini/gemini-cli/issues/4787,closed,2025-07-24T15:06:57Z,2025-07-24T15:07:39Z,,yashasvigirdhar,NONE,human_account,no,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,3,no,yes,yes,no,no,unknown,yes,yes,0,1,0,0,no,no,no,no,1,0,,,,0,0,yashasvigirdhar,human_account,not_automation,NONE,yes,no,no,yes,yes,0.0,142.6
,,,54,google-gemini/gemini-cli,llm_native,agent_application,direct_agent_experience,issue,5002,https://github.com/google-gemini/gemini-cli/issues/5002,closed,2025-07-28T01:27:46Z,2025-07-28T02:28:21Z,,Onomeius,NONE,human_account,no,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,3,no,yes,yes,yes,no,no,no,no,1,1,0,0,no,no,no,no,2,0,1.04,1.04,1.04,0,0,NTaylorMullen,human_account,not_automation,COLLABORATOR,yes,yes,no,yes,yes,0.042,142.6
,,,54,google-gemini/gemini-cli,llm_native,agent_application,direct_agent_experience,issue,5152,https://github.com/google-gemini/gemini-cli/issues/5152,closed,2025-07-30T00:16:21Z,2025-08-21T22:38:40Z,,jacob314,CONTRIBUTOR,human_account,no,yes,yes,yes,no,no,yes,no,no,no,no,no,no,no,no,4,no,yes,yes,no,no,unknown,yes,yes,0,0,0,0,no,no,no,no,1,0,,,,0,0,jacob314,human_account,not_automation,CONTRIBUTOR,yes,no,no,yes,yes,22.932,142.6
,,,54,google-gemini/gemini-cli,llm_native,agent_application,direct_agent_experience,pull_request,5164,https://github.com/google-gemini/gemini-cli/pull/5164,closed,2025-07-30T06:00:28Z,2025-07-30T10:36:54Z,,akhil29,CONTRIBUTOR,human_account,no,yes,yes,no,yes,no,yes,no,yes,yes,no,no,no,no,no,13,no,yes,yes,no,no,yes,yes,yes,32,31,13,0,yes,yes,no,no,4,22,0.001,,,12,11,akhil29,human_account,not_automation,CONTRIBUTOR,yes,no,no,yes,yes,0.192,142.6
,,,54,google-gemini/gemini-cli,llm_native,agent_application,direct_agent_experience,issue,5204,https://github.com/google-gemini/gemini-cli/issues/5204,open,2025-07-30T17:11:38Z,,,mrcabbage972,CONTRIBUTOR,human_account,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,0,no,yes,yes,no,no,unknown,yes,yes,0,0,0,0,no,no,no,no,1,0,,,,0,0,,,,,no,no,no,yes,yes,,142.6
,,,54,google-gemini/gemini-cli,llm_native,agent_application,direct_agent_experience,issue,5394,https://github.com/google-gemini/gemini-cli/issues/5394,open,2025-08-02T02:35:53Z,,,ferrymo,NONE,human_account,no,yes,yes,yes,no,no,yes,no,no,no,no,no,no,no,no,6,no,yes,yes,no,no,unknown,yes,yes,0,0,0,0,no,no,no,no,1,0,,,,0,0,,,,,no,no,no,yes,yes,,142.6
,,,54,google-gemini/gemini-cli,llm_native,agent_application,direct_agent_experience,issue,5490,https://github.com/google-gemini/gemini-cli/issues/5490,closed,2025-08-04T04:22:22Z,2025-08-15T21:11:44Z,,beneo,NONE,human_account,no,yes,yes,yes,no,no,yes,no,yes,no,no,no,no,no,no,6,no,yes,yes,no,no,no,no,yes,3,3,0,0,no,no,no,no,3,2,280.303,280.303,,0,0,gsquared94,human_account,not_automation,CONTRIBUTOR,yes,no,no,yes,yes,11.701,142.6
,,,54,google-gemini/gemini-cli,llm_native,agent_application,direct_agent_experience,issue,6165,https://github.com/google-gemini/gemini-cli/issues/6165,closed,2025-08-13T18:15:03Z,2025-08-15T06:11:13Z,,jacob314,CONTRIBUTOR,human_account,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,0,no,yes,yes,no,no,unknown,yes,yes,0,1,0,0,no,no,no,no,1,0,,,,0,0,jacob314,human_account,not_automation,CONTRIBUTOR,yes,no,no,yes,yes,1.497,142.6
,,,54,google-gemini/gemini-cli,llm_native,agent_application,direct_agent_experience,pull_request,6510,https://github.com/google-gemini/gemini-cli/pull/6510,merged,2025-08-18T21:37:40Z,2025-08-22T06:41:38Z,2025-08-22T06:41:38Z,brychanrobot,CONTRIBUTOR,candidate_review,no,yes,yes,no,yes,no,yes,no,yes,yes,yes,no,no,no,no,2,yes,yes,yes,no,no,no,no,yes,5,3,3,0,yes,yes,no,no,4,3,0.006,0.053,,6,5,bulkypanda,human_account,not_automation,CONTRIBUTOR,yes,no,no,yes,yes,3.378,142.6
,,,54,google-gemini/gemini-cli,llm_native,agent_application,direct_agent_experience,pull_request,6875,https://github.com/google-gemini/gemini-cli/pull/6875,merged,2025-08-22T20:56:55Z,2025-08-22T21:31:47Z,2025-08-22T21:31:47Z,scidomino,COLLABORATOR,human_account,no,yes,yes,no,yes,no,yes,no,yes,yes,yes,yes,no,no,no,2,no,yes,yes,yes,no,no,no,yes,5,3,3,0,yes,no,no,no,4,2,0.007,0.221,,1,0,scidomino,human_account,not_automation,COLLABORATOR,yes,yes,no,no,yes,0.024,142.6
,,,54,google-gemini/gemini-cli,llm_native,agent_application,direct_agent_experience,issue,6903,https://github.com/google-gemini/gemini-cli/issues/6903,closed,2025-08-23T01:27:47Z,2025-08-23T01:35:50Z,,santonakakis,NONE,human_account,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,0,no,yes,yes,no,no,no,no,yes,4,4,0,0,no,no,no,no,4,0,0.134,0.134,,0,0,srithreepo,human_account,not_automation,CONTRIBUTOR,yes,no,no,yes,yes,0.006,142.6
,,,54,google-gemini/gemini-cli,llm_native,agent_application,direct_agent_experience,issue,7108,https://github.com/google-gemini/gemini-cli/issues/7108,closed,2025-08-26T13:53:14Z,2025-08-27T15:09:18Z,,github-actions[bot],NONE,automation_bot,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,0,no,yes,no,no,no,unknown,yes,yes,0,0,0,0,no,no,no,no,1,0,,,,0,0,skeshive,human_account,not_automation,CONTRIBUTOR,yes,no,no,yes,yes,1.053,142.6
,,,54,google-gemini/gemini-cli,llm_native,agent_application,direct_agent_experience,pull_request,7360,https://github.com/google-gemini/gemini-cli/pull/7360,merged,2025-08-28T22:21:46Z,2025-08-28T23:33:28Z,2025-08-28T23:33:28Z,allenhutchison,CONTRIBUTOR,human_account,no,yes,yes,no,yes,no,yes,no,yes,yes,yes,no,no,no,no,2,no,yes,yes,no,no,no,no,yes,5,3,3,0,yes,no,no,no,5,4,0.003,1.02,,1,0,allenhutchison,human_account,not_automation,CONTRIBUTOR,yes,no,no,yes,yes,0.05,142.6
,,,54,google-gemini/gemini-cli,llm_native,agent_application,direct_agent_experience,issue,7479,https://github.com/google-gemini/gemini-cli/issues/7479,open,2025-08-30T18:17:03Z,,,skotowski2,NONE,human_account,no,yes,yes,yes,no,no,no,no,yes,no,no,no,no,no,no,3,no,yes,yes,no,no,yes,yes,yes,1,1,0,0,no,no,no,no,2,1,0.026,,,0,0,,,,,no,no,no,yes,yes,,142.6
,,,55,apache/iceberg,traditional,model_infra,supporting_infrastructure,pull_request,11938,https://github.com/apache/iceberg/pull/11938,closed,2025-01-09T16:41:20Z,2025-01-13T12:08:20Z,,richochetclementine1315,NONE,human_account,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,0,no,yes,yes,no,no,no,no,yes,1,1,0,0,no,no,no,no,2,0,91.45,91.45,,1,0,Fokko,human_account,not_automation,CONTRIBUTOR,yes,no,no,yes,yes,3.81,41.28
