sample_rank,repo_name,snapshot_date,year,llm_native_manual,collaboration_niche,commit_sha,marker_tool,evidence_level,marker_path,blob_sha,size_bytes,tasks,content_read
34,open-metadata/OpenMetadata,2026-08-29,2026,mixed,model_infra,f5d911d16426062b7af990a36805cb7ac7be5eba,claude_code,active_instruction,CLAUDE.md,d187e12ef32aa16703a10ac3e461023d728d60da,12448,implementation|tests_validation|documentation|code_review|issue_planning|release_dependency|security_compliance|repository_context,yes
34,open-metadata/OpenMetadata,2026-08-29,2026,mixed,model_infra,f5d911d16426062b7af990a36805cb7ac7be5eba,github_copilot,active_instruction,.github/copilot-instructions.md,c4d45759bd3a29759bbbc9a43a61abc5fa37941a,27039,implementation|tests_validation|documentation|code_review|issue_planning|release_dependency|security_compliance|repository_context,yes
34,open-metadata/OpenMetadata,2026-08-29,2026,mixed,model_infra,f5d911d16426062b7af990a36805cb7ac7be5eba,cross_agent,active_config,.agents,6c0ea7d35ffffae7cacbc26764c006bce961e208,,,no
34,open-metadata/OpenMetadata,2026-08-29,2026,mixed,model_infra,f5d911d16426062b7af990a36805cb7ac7be5eba,claude_code,active_config,.claude,eb4d6e22ed9f6c77fdac0c2081074dd0a9a77168,,,no
34,open-metadata/OpenMetadata,2026-08-29,2026,mixed,model_infra,f5d911d16426062b7af990a36805cb7ac7be5eba,claude_code,residual_gitignore,.gitignore,cd0b8a4edb58a5d789e6af78435f061e69c29408,4252,,yes
34,open-metadata/OpenMetadata,2026-08-29,2026,mixed,model_infra,f5d911d16426062b7af990a36805cb7ac7be5eba,cursor,residual_gitignore,.gitignore,cd0b8a4edb58a5d789e6af78435f061e69c29408,4252,,yes
35,microsoft/onnxruntime,2022-12-31,2022,traditional,model_infra,6a9dc6c993a89b6b0014d9ba8f33da1fd0599083,roo_code,residual_gitignore,.gitignore,336bb68c9266dd1ea217c9ec9824027ee8388952,1173,,yes
35,microsoft/onnxruntime,2023-12-31,2023,traditional,model_infra,780fc3611b6121222c53133574d194545bed3dbf,roo_code,residual_gitignore,.gitignore,4d0a1205b7c19222e8ce49fd2c403456d28f710e,2883,,yes
35,microsoft/onnxruntime,2024-12-31,2024,traditional,model_infra,afd3e81c94ebf1af499699bc316d1522149bf9db,roo_code,residual_gitignore,.gitignore,4d0a1205b7c19222e8ce49fd2c403456d28f710e,2883,,yes
35,microsoft/onnxruntime,2025-12-31,2025,traditional,model_infra,94e7a1c61c302318c7099f1dde4fec2f2c07e8b1,roo_code,residual_gitignore,.gitignore,b25763334f227e5ff382142181046475b12ad423,2892,,yes
35,microsoft/onnxruntime,2026-08-29,2026,traditional,model_infra,95e71d26df966c69838d811dd5e191f29f3d8a31,cross_agent,active_instruction,AGENTS.md,57d85d2f0a8b9254377b8e5c0b8caaefe6839328,7746,implementation|tests_validation|documentation|code_review|issue_planning|release_dependency|repository_context,yes
35,microsoft/onnxruntime,2026-08-29,2026,traditional,model_infra,95e71d26df966c69838d811dd5e191f29f3d8a31,github_copilot,active_instruction,.github/copilot-instructions.md,32ae8f8ec315be52185ca2e90359e3d5e28c5113,181,implementation|repository_context,yes
35,microsoft/onnxruntime,2026-08-29,2026,traditional,model_infra,95e71d26df966c69838d811dd5e191f29f3d8a31,github_copilot,active_instruction,.github/instructions,3180b989bafe81fd966790ba9658ed3156363eb5,,,no
35,microsoft/onnxruntime,2026-08-29,2026,traditional,model_infra,95e71d26df966c69838d811dd5e191f29f3d8a31,roo_code,residual_gitignore,.gitignore,b25763334f227e5ff382142181046475b12ad423,2892,,yes
36,CherryHQ/cherry-studio,2025-12-31,2025,llm_native,agent_application,33cdcaa55854c86d23dfd55699b07c656d266bf8,cross_agent,active_instruction,AGENTS.md,681311eb9cf453d0faddf3aacaec7357e97ba8e9,9,,yes
36,CherryHQ/cherry-studio,2025-12-31,2025,llm_native,agent_application,33cdcaa55854c86d23dfd55699b07c656d266bf8,claude_code,active_instruction,CLAUDE.md,c68187db93580d5c5ca02f289a011ce935be74ff,3434,implementation|tests_validation|documentation|code_review|issue_planning|repository_context,yes
36,CherryHQ/cherry-studio,2025-12-31,2025,llm_native,agent_application,33cdcaa55854c86d23dfd55699b07c656d266bf8,claude_code,residual_gitignore,.gitignore,a8107fa93e63bd201bd6df49ec4f48a193fef5d0,775,,yes
36,CherryHQ/cherry-studio,2025-12-31,2025,llm_native,agent_application,33cdcaa55854c86d23dfd55699b07c656d266bf8,cursor,residual_gitignore,.gitignore,a8107fa93e63bd201bd6df49ec4f48a193fef5d0,775,,yes
36,CherryHQ/cherry-studio,2025-12-31,2025,llm_native,agent_application,33cdcaa55854c86d23dfd55699b07c656d266bf8,gemini,residual_gitignore,.gitignore,a8107fa93e63bd201bd6df49ec4f48a193fef5d0,775,,yes
36,CherryHQ/cherry-studio,2026-08-29,2026,llm_native,agent_application,b89867ad06b9636317062c8b9a64bb2fe02da1d5,cross_agent,active_instruction,AGENTS.md,681311eb9cf453d0faddf3aacaec7357e97ba8e9,9,,yes
36,CherryHQ/cherry-studio,2026-08-29,2026,llm_native,agent_application,b89867ad06b9636317062c8b9a64bb2fe02da1d5,claude_code,active_instruction,CLAUDE.md,5cfdd9701bedbf979f3c16f8f934af037b598ed4,20017,implementation|tests_validation|documentation|code_review|issue_planning|release_dependency|security_compliance|repository_context,yes
36,CherryHQ/cherry-studio,2026-08-29,2026,llm_native,agent_application,b89867ad06b9636317062c8b9a64bb2fe02da1d5,cross_agent,active_config,.agents,b97489aec7e379c458d7734b384354c213db26f9,,,no
36,CherryHQ/cherry-studio,2026-08-29,2026,llm_native,agent_application,b89867ad06b9636317062c8b9a64bb2fe02da1d5,claude_code,active_config,.claude,499a3610cd16b9437f4723e1423a214bbc1224a0,,,no
36,CherryHQ/cherry-studio,2026-08-29,2026,llm_native,agent_application,b89867ad06b9636317062c8b9a64bb2fe02da1d5,claude_code,residual_gitignore,.gitignore,c33782a372e8f6cf22dc0c3d2a1bb3fbb7de2d8d,1192,,yes
36,CherryHQ/cherry-studio,2026-08-29,2026,llm_native,agent_application,b89867ad06b9636317062c8b9a64bb2fe02da1d5,cursor,residual_gitignore,.gitignore,c33782a372e8f6cf22dc0c3d2a1bb3fbb7de2d8d,1192,,yes
36,CherryHQ/cherry-studio,2026-08-29,2026,llm_native,agent_application,b89867ad06b9636317062c8b9a64bb2fe02da1d5,gemini,residual_gitignore,.gitignore,c33782a372e8f6cf22dc0c3d2a1bb3fbb7de2d8d,1192,,yes
37,pingdotgg/t3code,2026-08-29,2026,llm_native,agent_application,018d7f2775daabd2ef07898af29586915a0b7f67,codex,active_instruction,AGENTS.md,784b37cc47b254d5759c0f7f4f82c216bbee5f29,13560,implementation|tests_validation|documentation|code_review|issue_planning|release_dependency|security_compliance|repository_context,yes
37,pingdotgg/t3code,2026-08-29,2026,llm_native,agent_application,018d7f2775daabd2ef07898af29586915a0b7f67,claude_code,active_instruction,CLAUDE.md,43c994c2d3617f947bcb5adf1933e21dabe46bb5,11,,yes
37,pingdotgg/t3code,2026-08-29,2026,llm_native,agent_application,018d7f2775daabd2ef07898af29586915a0b7f67,cursor,active_instruction,.cursor/rules,775030189c3e2568176968a24ff98baae7227729,,,no
37,pingdotgg/t3code,2026-08-29,2026,llm_native,agent_application,018d7f2775daabd2ef07898af29586915a0b7f67,cross_agent,active_config,.agents,ac23f70b497a6f601dfd9a1935d365a4be884bc4,,,no
37,pingdotgg/t3code,2026-08-29,2026,llm_native,agent_application,018d7f2775daabd2ef07898af29586915a0b7f67,claude_code,active_config,.claude,db7303d7253e65d1b1ca5eb38dc6c91e72b18b1a,,,no
37,pingdotgg/t3code,2026-08-29,2026,llm_native,agent_application,018d7f2775daabd2ef07898af29586915a0b7f67,codex,active_config,.codex,628b8e2ab4fc6c7a37de089115c9237189fc32bb,,,no
37,pingdotgg/t3code,2026-08-29,2026,llm_native,agent_application,018d7f2775daabd2ef07898af29586915a0b7f67,cursor,active_config,.cursor,17122199d8977c6fa13ada3f0fccece5f94161e8,,,no
37,pingdotgg/t3code,2026-08-29,2026,llm_native,agent_application,018d7f2775daabd2ef07898af29586915a0b7f67,roo_code,residual_gitignore,.gitignore,57262578a786d1f26442abfa90584eede6fd1a4c,520,,yes
38,milvus-io/milvus,2022-12-31,2022,traditional,agent_runtime_infra,772e5a4a3b187e3a9cb5670842dcc0ebc8e36032,roo_code,residual_gitignore,.gitignore,07cced4e7cf26c2d7544c8e37a594d49f9fcdfd2,1413,,yes
38,milvus-io/milvus,2023-12-31,2023,traditional,agent_runtime_infra,5f00bad4b86f66ec1e685d3665bf37d922441446,roo_code,residual_gitignore,.gitignore,17c251a7be6af9c84ab7425c99e67df3b57cc23e,1645,,yes
38,milvus-io/milvus,2024-12-31,2024,traditional,agent_runtime_infra,accfacf0128c6c0558149b7bdec7a609bae934b0,roo_code,residual_gitignore,.gitignore,724c2ce2ac0c74eab91d145fa1c732cc97fdb22e,1586,,yes
38,milvus-io/milvus,2025-12-31,2025,traditional,agent_runtime_infra,bb913dd837573b860290960cc80b9b64f83cbf8c,cursor,residual_gitignore,.gitignore,887fcf1e214b70756ade386ce71284e0edffc755,1789,,yes
38,milvus-io/milvus,2025-12-31,2025,traditional,agent_runtime_infra,bb913dd837573b860290960cc80b9b64f83cbf8c,roo_code,residual_gitignore,.gitignore,887fcf1e214b70756ade386ce71284e0edffc755,1789,,yes
38,milvus-io/milvus,2026-08-29,2026,traditional,agent_runtime_infra,7d7ba8f2a6058ae9043c7679259ca6cb0a13dcb4,cross_agent,active_instruction,AGENTS.md,681311eb9cf453d0faddf3aacaec7357e97ba8e9,9,,yes
38,milvus-io/milvus,2026-08-29,2026,traditional,agent_runtime_infra,7d7ba8f2a6058ae9043c7679259ca6cb0a13dcb4,claude_code,active_instruction,CLAUDE.md,8536ac7a9354b70c89e973998d04d904fa7d6074,9417,implementation|tests_validation|documentation|code_review|issue_planning|repository_context,yes
38,milvus-io/milvus,2026-08-29,2026,traditional,agent_runtime_infra,7d7ba8f2a6058ae9043c7679259ca6cb0a13dcb4,claude_code,residual_gitignore,.gitignore,9300a7a94322670a91b542ffc600cb2e0ac2b250,1932,,yes
38,milvus-io/milvus,2026-08-29,2026,traditional,agent_runtime_infra,7d7ba8f2a6058ae9043c7679259ca6cb0a13dcb4,cursor,residual_gitignore,.gitignore,9300a7a94322670a91b542ffc600cb2e0ac2b250,1932,,yes
38,milvus-io/milvus,2026-08-29,2026,traditional,agent_runtime_infra,7d7ba8f2a6058ae9043c7679259ca6cb0a13dcb4,roo_code,residual_gitignore,.gitignore,9300a7a94322670a91b542ffc600cb2e0ac2b250,1932,,yes
39,earendil-works/pi,2025-12-31,2025,llm_native,agent_application,7369128b3aedc64533ff2ef090efd81809544d74,cross_agent,active_instruction,AGENTS.md,686a1a324029c86d44c93a60fda6a321450f2310,3493,implementation|tests_validation|documentation|code_review|issue_planning|release_dependency|repository_context,yes
39,earendil-works/pi,2026-08-29,2026,llm_native,agent_application,6c87d9a026677b601e8278030dcf1ad97fe0bd86,cross_agent,active_instruction,AGENTS.md,12387d5dd4cb81d443550f0ff2ecf6dd865f9d43,11909,implementation|tests_validation|documentation|code_review|issue_planning|release_dependency|security_compliance|repository_context,yes
39,earendil-works/pi,2026-08-29,2026,llm_native,agent_application,6c87d9a026677b601e8278030dcf1ad97fe0bd86,claude_code,residual_gitignore,.gitignore,0e241a9dc3e9d19b4eaeb04efe2d888c02b61bde,576,,yes
40,NVIDIA/cudf,2026-08-29,2026,traditional,model_infra,00f45c4eae35e882c5f76bfb15d0eeb0881b37c4,cross_agent,active_config,.agents,7cf5d563074dda23fae1da212962398ddfbecf57,,,no
41,triton-lang/triton,2025-12-31,2025,traditional,model_infra,28e4e62c155c198303a0e99b101193d5880d6b14,cursor,residual_gitignore,.gitignore,60da5bdc4c3e5671d21d82c2db730c3a90f997e3,1494,,yes
41,triton-lang/triton,2026-08-29,2026,traditional,model_infra,109194a613933119f72f1dc08bf648cef4efc000,cross_agent,active_instruction,AGENTS.md,f0da37e00d0571b57ac584ddf35375356cecf5c6,3640,implementation|tests_validation|documentation|issue_planning|repository_context,yes
41,triton-lang/triton,2026-08-29,2026,traditional,model_infra,109194a613933119f72f1dc08bf648cef4efc000,cursor,residual_gitignore,.gitignore,579b222328db22b308af6b941031890ff28264bf,1697,,yes
42,zeroclaw-labs/zeroclaw,2026-08-29,2026,llm_native,agent_application,47e9a2a0a16bb3cbf0486b4addc34e5f86b129d4,cross_agent,active_instruction,AGENTS.md,b558e04587f98ddadbdbd6fbbc3013d2a878f186,4567,implementation|tests_validation|documentation|code_review|issue_planning|release_dependency|security_compliance|repository_context,yes
42,zeroclaw-labs/zeroclaw,2026-08-29,2026,llm_native,agent_application,47e9a2a0a16bb3cbf0486b4addc34e5f86b129d4,claude_code,active_instruction,CLAUDE.md,d5d8466359e43c00237202ecd1e1cdd83e98800a,461,implementation|issue_planning|repository_context,yes
42,zeroclaw-labs/zeroclaw,2026-08-29,2026,llm_native,agent_application,47e9a2a0a16bb3cbf0486b4addc34e5f86b129d4,claude_code,active_config,.claude,bd0d857537191648bdfda09bd454093f28c53213,,,no
42,zeroclaw-labs/zeroclaw,2026-08-29,2026,llm_native,agent_application,47e9a2a0a16bb3cbf0486b4addc34e5f86b129d4,gemini,active_config,.gemini,f5e940dd5ad58419d7ab0151a20a5a297504dbb0,,,no
42,zeroclaw-labs/zeroclaw,2026-08-29,2026,llm_native,agent_application,47e9a2a0a16bb3cbf0486b4addc34e5f86b129d4,claude_code,residual_gitignore,.gitignore,129440f6f5a9013342a47e5d9dc101a2ee26af16,3208,,yes
43,docling-project/docling,2024-12-31,2024,mixed,model_infra,2b591f98726ed0d883236dd0550201b95203eebb,roo_code,residual_gitignore,.gitignore,800f5686220c1780e54bc5599cbbef7cc699091f,8117,,yes
43,docling-project/docling,2025-12-31,2025,mixed,model_infra,7a4593f41f14ffce3871b11a92fdd56d391ffcd0,roo_code,residual_gitignore,.gitignore,800f5686220c1780e54bc5599cbbef7cc699091f,8117,,yes
43,docling-project/docling,2026-08-29,2026,mixed,model_infra,d2283addd8b20d8f27dcf8e5f97b958165cbe7ca,cross_agent,active_instruction,AGENTS.md,85e9a67657be945707eb90dedf95e5145e597b46,3642,implementation|tests_validation|documentation|code_review|release_dependency|repository_context,yes
43,docling-project/docling,2026-08-29,2026,mixed,model_infra,d2283addd8b20d8f27dcf8e5f97b958165cbe7ca,claude_code,active_instruction,CLAUDE.md,dfd98d2dddb1205cf763a0063d20665f735530f1,149,implementation|repository_context,yes
43,docling-project/docling,2026-08-29,2026,mixed,model_infra,d2283addd8b20d8f27dcf8e5f97b958165cbe7ca,cross_agent,active_config,.agents,5bd482e984cff5f8b9a320ed3f92d936fbee123e,,,no
43,docling-project/docling,2026-08-29,2026,mixed,model_infra,d2283addd8b20d8f27dcf8e5f97b958165cbe7ca,claude_code,active_config,.claude,f67cb81755e99e3d1a16b7cd4156bd3141628b26,,,no
43,docling-project/docling,2026-08-29,2026,mixed,model_infra,d2283addd8b20d8f27dcf8e5f97b958165cbe7ca,codex,active_config,.codex,f67cb81755e99e3d1a16b7cd4156bd3141628b26,,,no
43,docling-project/docling,2026-08-29,2026,mixed,model_infra,d2283addd8b20d8f27dcf8e5f97b958165cbe7ca,roo_code,residual_gitignore,.gitignore,97227d168f1bb1d8e2469671ddf5ad3f5c591590,8279,,yes
44,datahub-project/datahub,2025-12-31,2025,mixed,model_infra,df6f791d565a76c81c457fed0ee76c938c308311,claude_code,active_instruction,CLAUDE.md,08a6d60f40f913745c685ceca2f2f579193695a3,12603,implementation|tests_validation|documentation|code_review|issue_planning|security_compliance|repository_context,yes
44,datahub-project/datahub,2025-12-31,2025,mixed,model_infra,df6f791d565a76c81c457fed0ee76c938c308311,claude_code,active_config,.claude,542e3cb991b44254a989935fb4c0b38c850ccef7,,,no
44,datahub-project/datahub,2025-12-31,2025,mixed,model_infra,df6f791d565a76c81c457fed0ee76c938c308311,claude_code,residual_gitignore,.gitignore,542e7104ba99b31d72d05a11ac3d76ed6c19da7b,2814,,yes
44,datahub-project/datahub,2026-08-29,2026,mixed,model_infra,46164168a7400587978f08fc72e93ee89ff8b8fb,codex,active_instruction,AGENTS.md,248943c6ca776e94aae15b9044846d6a09ed2517,31552,implementation|tests_validation|documentation|code_review|issue_planning|release_dependency|security_compliance|repository_context,yes
44,datahub-project/datahub,2026-08-29,2026,mixed,model_infra,46164168a7400587978f08fc72e93ee89ff8b8fb,claude_code,active_instruction,CLAUDE.md,f6aa6c02628c3cda86119f8555a85c0e4040bad2,24,,yes
44,datahub-project/datahub,2026-08-29,2026,mixed,model_infra,46164168a7400587978f08fc72e93ee89ff8b8fb,cursor,active_instruction,.cursor/rules,b207280852ca75a9a0dbf47c2f835de58a95dce2,,,no
44,datahub-project/datahub,2026-08-29,2026,mixed,model_infra,46164168a7400587978f08fc72e93ee89ff8b8fb,claude_code,active_config,.claude,3f56e4dc630db6770d8d18c1d21fb3962d03ae3a,,,no
44,datahub-project/datahub,2026-08-29,2026,mixed,model_infra,46164168a7400587978f08fc72e93ee89ff8b8fb,cursor,active_config,.cursor,223370dc667aaeebd3b7eaa4a737652019e5ff81,,,no
44,datahub-project/datahub,2026-08-29,2026,mixed,model_infra,46164168a7400587978f08fc72e93ee89ff8b8fb,claude_code,residual_gitignore,.gitignore,6456077030a49c1a15e274282eb5088d1e738ec1,3803,,yes
45,lobehub/lobehub,2025-12-31,2025,llm_native,agent_application,ee48742f7b3afa863a09780543e338288a4b3842,cross_agent,active_instruction,AGENTS.md,0852d03630310a8e614f2c80dc94566d3da120e8,3752,implementation|tests_validation|documentation|code_review|release_dependency|repository_context,yes
45,lobehub/lobehub,2025-12-31,2025,llm_native,agent_application,ee48742f7b3afa863a09780543e338288a4b3842,claude_code,active_instruction,CLAUDE.md,b7956fe5740946d323431145ae19693bc4feb74e,4619,implementation|tests_validation|documentation|code_review|issue_planning|release_dependency|repository_context,yes
45,lobehub/lobehub,2025-12-31,2025,llm_native,agent_application,ee48742f7b3afa863a09780543e338288a4b3842,gemini,active_instruction,GEMINI.md,7e4c9836b8c9b678a66eeffc4df20df70f2239f9,2102,implementation|tests_validation|documentation|code_review|release_dependency|repository_context,yes
45,lobehub/lobehub,2025-12-31,2025,llm_native,agent_application,ee48742f7b3afa863a09780543e338288a4b3842,cursor,active_instruction,.cursor/rules,7dae1797810b275b513729d4c4a38b4bdc6f862f,,,no
45,lobehub/lobehub,2025-12-31,2025,llm_native,agent_application,ee48742f7b3afa863a09780543e338288a4b3842,claude_code,active_config,.claude,a3fa4db3b7e5c50f00a0a2d1568610ee61f103e0,,,no
45,lobehub/lobehub,2025-12-31,2025,llm_native,agent_application,ee48742f7b3afa863a09780543e338288a4b3842,cursor,active_config,.cursor,0c3ee99c7905b6a3643028c5e29658eb8e03abc7,,,no
45,lobehub/lobehub,2025-12-31,2025,llm_native,agent_application,ee48742f7b3afa863a09780543e338288a4b3842,claude_code,residual_gitignore,.gitignore,78869115899d059892fdbc32541dbb6beebc5883,1300,,yes
45,lobehub/lobehub,2025-12-31,2025,llm_native,agent_application,ee48742f7b3afa863a09780543e338288a4b3842,windsurf,residual_gitignore,.gitignore,78869115899d059892fdbc32541dbb6beebc5883,1300,,yes
45,lobehub/lobehub,2026-08-29,2026,llm_native,agent_application,431f6371afe54e8985bb6ea73882fcd0237bce26,cross_agent,active_instruction,AGENTS.md,7595bcbf8652c0a6da7377c55641bc8b80fb2740,9267,implementation|tests_validation|code_review|issue_planning|release_dependency|repository_context,yes
45,lobehub/lobehub,2026-08-29,2026,llm_native,agent_application,431f6371afe54e8985bb6ea73882fcd0237bce26,claude_code,active_instruction,CLAUDE.md,43c994c2d3617f947bcb5adf1933e21dabe46bb5,11,,yes
45,lobehub/lobehub,2026-08-29,2026,llm_native,agent_application,431f6371afe54e8985bb6ea73882fcd0237bce26,gemini,active_instruction,GEMINI.md,9072b68275dfb0c650c4761c54611e73f0dd4a8e,53,,yes
45,lobehub/lobehub,2026-08-29,2026,llm_native,agent_application,431f6371afe54e8985bb6ea73882fcd0237bce26,cross_agent,active_config,.agents,8d5bca351c0bb812e57a9e7b5bd7d21a74423196,,,no
45,lobehub/lobehub,2026-08-29,2026,llm_native,agent_application,431f6371afe54e8985bb6ea73882fcd0237bce26,claude_code,active_config,.claude,d0bc56a31f27e4e08507d29358465cf60eba394a,,,no
45,lobehub/lobehub,2026-08-29,2026,llm_native,agent_application,431f6371afe54e8985bb6ea73882fcd0237bce26,codex,active_config,.codex,db7303d7253e65d1b1ca5eb38dc6c91e72b18b1a,,,no
45,lobehub/lobehub,2026-08-29,2026,llm_native,agent_application,431f6371afe54e8985bb6ea73882fcd0237bce26,cursor,active_config,.cursor,10b526e3d741ebd8092a00c490371cf0bb8d5c15,,,no
45,lobehub/lobehub,2026-08-29,2026,llm_native,agent_application,431f6371afe54e8985bb6ea73882fcd0237bce26,claude_code,residual_gitignore,.gitignore,f4accfb963b383b03a733657b1281c50af839fcd,2300,,yes
45,lobehub/lobehub,2026-08-29,2026,llm_native,agent_application,431f6371afe54e8985bb6ea73882fcd0237bce26,windsurf,residual_gitignore,.gitignore,f4accfb963b383b03a733657b1281c50af839fcd,2300,,yes
46,AstrBotDevs/AstrBot,2025-12-31,2025,llm_native,agent_application,c758b2d888489d1d24ff0454a2b6fd3284327d28,github_copilot,active_instruction,.github/copilot-instructions.md,abdeee93b3033ac0287fc35576f8f1a9be196993,3092,implementation|tests_validation|documentation|issue_planning|release_dependency,yes
46,AstrBotDevs/AstrBot,2026-08-29,2026,llm_native,agent_application,d2d7e5aefd2f9471d211974e7e193f321e0ebe0a,cross_agent,active_instruction,AGENTS.md,4d7ba90490a0605f83ddd0ae778210fa9c91d040,6502,implementation|tests_validation|documentation|code_review|release_dependency|repository_context,yes
46,AstrBotDevs/AstrBot,2026-08-29,2026,llm_native,agent_application,d2d7e5aefd2f9471d211974e7e193f321e0ebe0a,github_copilot,active_instruction,.github/copilot-instructions.md,abdeee93b3033ac0287fc35576f8f1a9be196993,3092,implementation|tests_validation|documentation|issue_planning|release_dependency,yes
46,AstrBotDevs/AstrBot,2026-08-29,2026,llm_native,agent_application,d2d7e5aefd2f9471d211974e7e193f321e0ebe0a,codex,residual_gitignore,.gitignore,8304f1e311978b10711903aabbf9fd43e9912874,824,,yes
47,HKUDS/nanobot,2026-08-29,2026,llm_native,agent_application,559b2d2e5dfbd94cdb0854ee40fab0c32c327e7f,codex,active_instruction,AGENTS.md,8217f0ad5a95d848b5a8b7ea63f281acf3377485,5314,implementation|tests_validation|code_review|issue_planning|security_compliance|repository_context,yes
47,HKUDS/nanobot,2026-08-29,2026,llm_native,agent_application,559b2d2e5dfbd94cdb0854ee40fab0c32c327e7f,claude_code,active_instruction,CLAUDE.md,43c994c2d3617f947bcb5adf1933e21dabe46bb5,11,,yes
47,HKUDS/nanobot,2026-08-29,2026,llm_native,agent_application,559b2d2e5dfbd94cdb0854ee40fab0c32c327e7f,cross_agent,active_config,.agent,e588aa4ce44b83b296efc31f916606dc1ef16d35,,,no
47,HKUDS/nanobot,2026-08-29,2026,llm_native,agent_application,559b2d2e5dfbd94cdb0854ee40fab0c32c327e7f,claude_code,residual_gitignore,.gitignore,1304f2e809d9f1a59a5be4e2438ecf9a2933cf16,1175,,yes
47,HKUDS/nanobot,2026-08-29,2026,llm_native,agent_application,559b2d2e5dfbd94cdb0854ee40fab0c32c327e7f,cursor,residual_gitignore,.gitignore,1304f2e809d9f1a59a5be4e2438ecf9a2933cf16,1175,,yes
48,NVIDIA/Model-Optimizer,2026-08-29,2026,mixed,model_infra,ebbd78857d13244c44a220b1fa110a5b2d61d6f0,cross_agent,active_instruction,AGENTS.md,2af6709ac584b1b70aa584e43f2bda80aaf1b1b0,3856,implementation|tests_validation|documentation|code_review|issue_planning|release_dependency|repository_context,yes
48,NVIDIA/Model-Optimizer,2026-08-29,2026,mixed,model_infra,ebbd78857d13244c44a220b1fa110a5b2d61d6f0,claude_code,active_instruction,CLAUDE.md,47dc3e3d863cfb5727b87d785d09abf9743c0a72,9,,yes
48,NVIDIA/Model-Optimizer,2026-08-29,2026,mixed,model_infra,ebbd78857d13244c44a220b1fa110a5b2d61d6f0,cross_agent,active_config,.agents,956fa5639c6deb3593f7b07ea1208b38c61ed5b1,,,no
48,NVIDIA/Model-Optimizer,2026-08-29,2026,mixed,model_infra,ebbd78857d13244c44a220b1fa110a5b2d61d6f0,claude_code,active_config,.claude,ae59ea540a3461b0cfc93e74d98db6f51e6d169f,,,no
48,NVIDIA/Model-Optimizer,2026-08-29,2026,mixed,model_infra,ebbd78857d13244c44a220b1fa110a5b2d61d6f0,claude_code,residual_gitignore,.gitignore,9b458bfa417ab4e0fe52b4ccab9e9fd0d5860f66,1052,,yes
49,cline/cline,2025-12-31,2025,llm_native,agent_application,c5afbd743e6233a4896b893cfd830829e138e05c,claude_code,active_instruction,CLAUDE.md,3ba50aafe4b8479c8e4962a663545be4857efca8,8667,implementation|tests_validation|documentation|issue_planning|release_dependency|security_compliance,yes
49,cline/cline,2025-12-31,2025,llm_native,agent_application,c5afbd743e6233a4896b893cfd830829e138e05c,claude_code,active_config,.claude,57c31ff6fc9aaed1d6703eca95bb72d4cfc7dd8f,,,no
49,cline/cline,2025-12-31,2025,llm_native,agent_application,c5afbd743e6233a4896b893cfd830829e138e05c,claude_code,residual_gitignore,.gitignore,f9d06b6154aa960aae42c6ba8ec8a0d790177ab2,513,,yes
49,cline/cline,2025-12-31,2025,llm_native,agent_application,c5afbd743e6233a4896b893cfd830829e138e05c,cline,residual_gitignore,.gitignore,f9d06b6154aa960aae42c6ba8ec8a0d790177ab2,513,,yes
49,cline/cline,2026-08-29,2026,llm_native,agent_application,ce71fe5eb9807edabbdc64010c22f7cc08cc9201,cross_agent,active_instruction,AGENTS.md,91ee441ff7908c8d709e55385b8be862db86b9e4,5279,implementation|tests_validation|documentation|issue_planning|release_dependency,yes
49,cline/cline,2026-08-29,2026,llm_native,agent_application,ce71fe5eb9807edabbdc64010c22f7cc08cc9201,github_copilot,active_instruction,.github/copilot-instructions.md,0bd72a52b374ff48ff95358a1dd098049cdb4c0b,3804,implementation|tests_validation|code_review|issue_planning|release_dependency|repository_context,yes
49,cline/cline,2026-08-29,2026,llm_native,agent_application,ce71fe5eb9807edabbdc64010c22f7cc08cc9201,cross_agent,active_config,.agents,fe144650975392416efc7c1c71ad458bd8da22ee,,,no
49,cline/cline,2026-08-29,2026,llm_native,agent_application,ce71fe5eb9807edabbdc64010c22f7cc08cc9201,claude_code,active_config,.claude,cfb8287f7a2551a41db83111ebfd0c1994623a59,,,no
49,cline/cline,2026-08-29,2026,llm_native,agent_application,ce71fe5eb9807edabbdc64010c22f7cc08cc9201,cline,active_config,.cline,ee63f40f81598747d89fe31d81e3457b277050e6,,,no
49,cline/cline,2026-08-29,2026,llm_native,agent_application,ce71fe5eb9807edabbdc64010c22f7cc08cc9201,codex,active_config,.codex,81c2f677f7d89b8e04f7df77d2a3099f4f168550,,,no
49,cline/cline,2026-08-29,2026,llm_native,agent_application,ce71fe5eb9807edabbdc64010c22f7cc08cc9201,claude_code,residual_gitignore,.gitignore,1962454e1177e3ac80cb1015af2302b6abec97fd,1798,,yes
49,cline/cline,2026-08-29,2026,llm_native,agent_application,ce71fe5eb9807edabbdc64010c22f7cc08cc9201,cursor,residual_gitignore,.gitignore,1962454e1177e3ac80cb1015af2302b6abec97fd,1798,,yes
49,cline/cline,2026-08-29,2026,llm_native,agent_application,ce71fe5eb9807edabbdc64010c22f7cc08cc9201,cline,residual_gitignore,.gitignore,1962454e1177e3ac80cb1015af2302b6abec97fd,1798,,yes
