sample_rank,repo_name,llm_native_manual,collaboration_niche,agent_proximity,item_type,number,node_id,html_url,state,outcome,created_at,updated_at,closed_at,merged_at,author_login,author_github_type,author_association,author_initial_class,performed_via_github_app,ai_disclosure_candidate,ai_disclosure_evidence,comments_count,labels,population_items,selected_items,inclusion_probability,sampling_weight,frame_min_number,frame_max_number,sampling_seed,sampling_method,collected_at
35,microsoft/onnxruntime,traditional,model_infra,supporting_infrastructure,issue,29775,I_kwDOCVq1mM8AAAABJP98Bg,https://github.com/microsoft/onnxruntime/issues/29775,open,open,2026-07-18T00:01:27Z,2026-08-28T22:30:18Z,,,titaiwangms,User,CONTRIBUTOR,human_account,,no,,7,memory,3084,50,,1,26888,32342,260831,supplemental_uniform_issue_number_rejection_sample,2026-09-01T09:36:46.913369+00:00
35,microsoft/onnxruntime,traditional,model_infra,supporting_infrastructure,issue,28183,I_kwDOCVq1mM8AAAABAOXQbg,https://github.com/microsoft/onnxruntime/issues/28183,closed,closed,2026-04-22T15:18:56Z,2026-04-28T20:28:59Z,2026-04-28T20:28:59Z,,maxwbuckley,User,CONTRIBUTOR,human_account,,no,,0,ep:CoreML|ep:QNN|model:transformer|platform:mobile,3084,50,,1,26888,32342,260831,supplemental_uniform_issue_number_rejection_sample,2026-09-01T09:36:46.913369+00:00
35,microsoft/onnxruntime,traditional,model_infra,supporting_infrastructure,pull_request,32185,PR_kwDOCVq1mM8AAAABAZjEUw,https://github.com/microsoft/onnxruntime/pull/32185,open,open,2026-08-20T10:01:15Z,2026-09-01T00:42:18Z,,,4n4ny4,User,CONTRIBUTOR,human_account,,no,,4,,3084,50,,1,26888,32342,260831,supplemental_uniform_issue_number_rejection_sample,2026-09-01T09:36:46.913369+00:00
35,microsoft/onnxruntime,traditional,model_infra,supporting_infrastructure,pull_request,29705,PR_kwDOCVq1mM7xb5mg,https://github.com/microsoft/onnxruntime/pull/29705,closed,merged,2026-07-14T07:44:54Z,2026-07-16T18:20:29Z,2026-07-16T18:20:27Z,2026-07-16T18:20:27Z,tianleiwu,User,CONTRIBUTOR,human_account,,no,,0,release:1.28.0,3084,50,,1,26888,32342,260831,supplemental_uniform_issue_number_rejection_sample,2026-09-01T09:36:46.913369+00:00
35,microsoft/onnxruntime,traditional,model_infra,supporting_infrastructure,pull_request,27388,PR_kwDOCVq1mM7Ev75B,https://github.com/microsoft/onnxruntime/pull/27388,closed,merged,2026-02-19T00:25:46Z,2026-02-19T05:06:06Z,2026-02-19T05:06:04Z,2026-02-19T05:06:04Z,tianleiwu,User,CONTRIBUTOR,human_account,,no,,0,,3084,50,,1,26888,32342,260831,supplemental_uniform_issue_number_rejection_sample,2026-09-01T09:36:46.913369+00:00
35,microsoft/onnxruntime,traditional,model_infra,supporting_infrastructure,pull_request,28092,PR_kwDOCVq1mM7S08jC,https://github.com/microsoft/onnxruntime/pull/28092,closed,merged,2026-04-16T01:52:19Z,2026-04-16T19:31:23Z,2026-04-16T19:31:20Z,2026-04-16T19:31:20Z,adrastogi,User,CONTRIBUTOR,human_account,,no,,1,,3084,50,,1,26888,32342,260831,supplemental_uniform_issue_number_rejection_sample,2026-09-01T09:36:46.913369+00:00
35,microsoft/onnxruntime,traditional,model_infra,supporting_infrastructure,pull_request,29576,PR_kwDOCVq1mM7ugFCg,https://github.com/microsoft/onnxruntime/pull/29576,closed,merged,2026-07-06T18:58:24Z,2026-07-07T16:53:33Z,2026-07-07T16:53:33Z,2026-07-07T16:53:33Z,Sammy-Dabbas,User,CONTRIBUTOR,human_account,,no,,0,,3084,50,,1,26888,32342,260831,supplemental_uniform_issue_number_rejection_sample,2026-09-01T09:36:46.913369+00:00
35,microsoft/onnxruntime,traditional,model_infra,supporting_infrastructure,issue,27763,I_kwDOCVq1mM70W2Jg,https://github.com/microsoft/onnxruntime/issues/27763,closed,closed,2026-03-19T06:27:33Z,2026-05-19T15:20:11Z,2026-05-19T15:20:11Z,,DutchMon,User,NONE,human_account,,no,,3,build|ep:DML|platform:windows|stale,3084,50,,1,26888,32342,260831,supplemental_uniform_issue_number_rejection_sample,2026-09-01T09:36:46.913369+00:00
35,microsoft/onnxruntime,traditional,model_infra,supporting_infrastructure,pull_request,26923,PR_kwDOCVq1mM670Fyr,https://github.com/microsoft/onnxruntime/pull/26923,closed,closed_unmerged,2026-01-07T00:18:40Z,2026-01-15T03:17:49Z,2026-01-15T03:17:49Z,,qti-yuduo,User,CONTRIBUTOR,human_account,,no,,5,,3084,50,,1,26888,32342,260831,supplemental_uniform_issue_number_rejection_sample,2026-09-01T09:36:46.913369+00:00
35,microsoft/onnxruntime,traditional,model_infra,supporting_infrastructure,issue,29778,I_kwDOCVq1mM8AAAABJRfY2w,https://github.com/microsoft/onnxruntime/issues/29778,open,open,2026-07-18T07:26:42Z,2026-08-17T16:36:11Z,,,AIwork4me,User,NONE,human_account,,no,,1,ep:MIGraphX|stale,3084,50,,1,26888,32342,260831,supplemental_uniform_issue_number_rejection_sample,2026-09-01T09:36:46.913369+00:00
35,microsoft/onnxruntime,traditional,model_infra,supporting_infrastructure,issue,28901,I_kwDOCVq1mM8AAAABEw31Lg,https://github.com/microsoft/onnxruntime/issues/28901,closed,closed,2026-06-08T16:26:02Z,2026-06-08T20:39:34Z,2026-06-08T20:01:33Z,,andresmejia10-int,User,NONE,human_account,,no,,0,build|ep:OpenVINO,3084,50,,1,26888,32342,260831,supplemental_uniform_issue_number_rejection_sample,2026-09-01T09:36:46.913369+00:00
35,microsoft/onnxruntime,traditional,model_infra,supporting_infrastructure,pull_request,27757,PR_kwDOCVq1mM7Ls521,https://github.com/microsoft/onnxruntime/pull/27757,open,open,2026-03-19T00:06:15Z,2026-03-19T00:06:15Z,,,Copilot,Bot,CONTRIBUTOR,automation_bot,,no,,0,,3084,50,,1,26888,32342,260831,supplemental_uniform_issue_number_rejection_sample,2026-09-01T09:36:46.913369+00:00
35,microsoft/onnxruntime,traditional,model_infra,supporting_infrastructure,pull_request,26995,PR_kwDOCVq1mM685zM7,https://github.com/microsoft/onnxruntime/pull/26995,closed,merged,2026-01-13T11:02:11Z,2026-01-15T01:04:43Z,2026-01-14T00:57:49Z,2026-01-14T00:57:49Z,Colm-in-Arm,User,CONTRIBUTOR,human_account,,no,,2,,3084,50,,1,26888,32342,260831,supplemental_uniform_issue_number_rejection_sample,2026-09-01T09:36:46.913369+00:00
35,microsoft/onnxruntime,traditional,model_infra,supporting_infrastructure,issue,28976,I_kwDOCVq1mM8AAAABE-xEmw,https://github.com/microsoft/onnxruntime/issues/28976,open,open,2026-06-10T07:59:06Z,2026-08-29T16:12:34Z,,,shakedm100,User,NONE,human_account,,no,,3,ep:WebGPU|platform:web|stale,3084,50,,1,26888,32342,260831,supplemental_uniform_issue_number_rejection_sample,2026-09-01T09:36:46.913369+00:00
36,CherryHQ/cherry-studio,llm_native,agent_application,direct_agent_experience,issue,12978,I_kwDOL_2xws7slHlC,https://github.com/CherryHQ/cherry-studio/issues/12978,closed,closed,2026-02-20T15:39:15Z,2026-04-21T00:54:27Z,2026-04-21T00:54:27Z,,astatine-213,User,NONE,human_account,,no,,1,assistant|bug|inactive|needs-repro,7406,50,,1,12222,19679,260829,uniform_issue_number_rejection_sample,2026-08-28T17:36:15.031999+00:00
36,CherryHQ/cherry-studio,llm_native,agent_application,direct_agent_experience,issue,12938,I_kwDOL_2xws7rHUbS,https://github.com/CherryHQ/cherry-studio/issues/12938,closed,closed,2026-02-15T17:43:09Z,2026-04-21T00:54:35Z,2026-04-21T00:54:35Z,,wzgrx,User,NONE,human_account,,no,,1,bug|data|inactive,7406,50,,1,12222,19679,260829,uniform_issue_number_rejection_sample,2026-08-28T17:36:15.031999+00:00
36,CherryHQ/cherry-studio,llm_native,agent_application,direct_agent_experience,pull_request,17230,PR_kwDOL_2xws70RzyM,https://github.com/CherryHQ/cherry-studio/pull/17230,open,open,2026-07-21T09:36:05Z,2026-08-22T19:48:56Z,,,SiinXu,User,COLLABORATOR,human_account,,no,,1,,7406,50,,1,12222,19679,260829,uniform_issue_number_rejection_sample,2026-08-28T17:36:15.031999+00:00
36,CherryHQ/cherry-studio,llm_native,agent_application,direct_agent_experience,issue,14957,I_kwDOL_2xws8AAAABBvXfYw,https://github.com/CherryHQ/cherry-studio/issues/14957,closed,closed,2026-05-09T07:46:25Z,2026-08-08T05:24:50Z,2026-08-08T05:24:50Z,,1z1-zz,User,NONE,human_account,,no,,2,needs-repro|ui-ux,7406,50,,1,12222,19679,260829,uniform_issue_number_rejection_sample,2026-08-28T17:36:15.031999+00:00
36,CherryHQ/cherry-studio,llm_native,agent_application,direct_agent_experience,pull_request,13404,PR_kwDOL_2xws7J31ab,https://github.com/CherryHQ/cherry-studio/pull/13404,closed,merged,2026-03-12T00:36:05Z,2026-03-12T01:44:31Z,2026-03-12T01:44:29Z,2026-03-12T01:44:29Z,github-actions[bot],Bot,CONTRIBUTOR,automation_bot,,no,,0,,7406,50,,1,12222,19679,260829,uniform_issue_number_rejection_sample,2026-08-28T17:36:15.031999+00:00
36,CherryHQ/cherry-studio,llm_native,agent_application,direct_agent_experience,issue,16785,I_kwDOL_2xws8AAAABH1T78A,https://github.com/CherryHQ/cherry-studio/issues/16785,closed,closed,2026-07-06T15:30:42Z,2026-08-17T00:20:36Z,2026-08-17T00:20:36Z,,copnyX,User,NONE,human_account,,no,,2,inactive|models,7406,50,,1,12222,19679,260829,uniform_issue_number_rejection_sample,2026-08-28T17:36:15.031999+00:00
36,CherryHQ/cherry-studio,llm_native,agent_application,direct_agent_experience,pull_request,17294,PR_kwDOL_2xws71AEwA,https://github.com/CherryHQ/cherry-studio/pull/17294,closed,merged,2026-07-22T17:48:04Z,2026-07-24T12:55:49Z,2026-07-24T12:55:48Z,2026-07-24T12:55:48Z,kennyzheng-builds,User,COLLABORATOR,human_account,,no,,0,ready-to-merge,7406,50,,1,12222,19679,260829,uniform_issue_number_rejection_sample,2026-08-28T17:36:15.031999+00:00
36,CherryHQ/cherry-studio,llm_native,agent_application,direct_agent_experience,issue,18217,I_kwDOL_2xws8AAAABL-POKg,https://github.com/CherryHQ/cherry-studio/issues/18217,closed,closed,2026-08-08T16:37:20Z,2026-08-27T12:27:22Z,2026-08-27T12:27:22Z,,kennyzheng-builds,User,COLLABORATOR,human_account,,no,,1,ui-ux,7406,50,,1,12222,19679,260829,uniform_issue_number_rejection_sample,2026-08-28T17:36:15.031999+00:00
36,CherryHQ/cherry-studio,llm_native,agent_application,direct_agent_experience,pull_request,18420,PR_kwDOL_2xws792Fjc,https://github.com/CherryHQ/cherry-studio/pull/18420,closed,closed_unmerged,2026-08-12T03:17:29Z,2026-08-12T09:54:36Z,2026-08-12T09:52:13Z,,404-Page-Found,User,COLLABORATOR,human_account,,no,,2,,7406,50,,1,12222,19679,260829,uniform_issue_number_rejection_sample,2026-08-28T17:36:15.031999+00:00
36,CherryHQ/cherry-studio,llm_native,agent_application,direct_agent_experience,issue,19002,I_kwDOL_2xws8AAAABNfQfkg,https://github.com/CherryHQ/cherry-studio/issues/19002,open,open,2026-08-20T05:50:08Z,2026-08-24T11:26:05Z,,,SiinXu,User,COLLABORATOR,human_account,,no,,0,data|feature|internal-team|planned,7406,50,,1,12222,19679,260829,uniform_issue_number_rejection_sample,2026-08-28T17:36:15.031999+00:00
36,CherryHQ/cherry-studio,llm_native,agent_application,direct_agent_experience,issue,15761,I_kwDOL_2xws8AAAABEoluXA,https://github.com/CherryHQ/cherry-studio/issues/15761,closed,closed,2026-06-07T02:51:30Z,2026-07-19T00:48:55Z,2026-07-19T00:48:55Z,,NanjingCDK,User,NONE,human_account,,no,,1,inactive,7406,50,,1,12222,19679,260829,uniform_issue_number_rejection_sample,2026-08-28T17:36:15.031999+00:00
36,CherryHQ/cherry-studio,llm_native,agent_application,direct_agent_experience,issue,13466,I_kwDOL_2xws7y7wqC,https://github.com/CherryHQ/cherry-studio/issues/13466,closed,closed,2026-03-14T12:43:45Z,2026-03-15T01:49:21Z,2026-03-15T01:49:21Z,,NemH,User,NONE,human_account,,no,,2,ui-ux,7406,50,,1,12222,19679,260829,uniform_issue_number_rejection_sample,2026-08-28T17:36:15.031999+00:00
36,CherryHQ/cherry-studio,llm_native,agent_application,direct_agent_experience,pull_request,16348,PR_kwDOL_2xws7qGE7w,https://github.com/CherryHQ/cherry-studio/pull/16348,closed,merged,2026-06-24T12:04:53Z,2026-06-24T13:00:22Z,2026-06-24T12:54:44Z,2026-06-24T12:54:44Z,kangfenmao,User,COLLABORATOR,human_account,,no,,4,ready-to-merge,7406,50,,1,12222,19679,260829,uniform_issue_number_rejection_sample,2026-08-28T17:36:15.031999+00:00
36,CherryHQ/cherry-studio,llm_native,agent_application,direct_agent_experience,pull_request,12852,PR_kwDOL_2xws7Cq4QC,https://github.com/CherryHQ/cherry-studio/pull/12852,closed,merged,2026-02-10T08:11:25Z,2026-02-10T11:37:12Z,2026-02-10T11:37:09Z,2026-02-10T11:37:09Z,DeJeune,User,COLLABORATOR,human_account,,no,,0,,7406,50,,1,12222,19679,260829,uniform_issue_number_rejection_sample,2026-08-28T17:36:15.031999+00:00
36,CherryHQ/cherry-studio,llm_native,agent_application,direct_agent_experience,pull_request,19480,PR_kwDOL_2xws8AAAABBEXxbw,https://github.com/CherryHQ/cherry-studio/pull/19480,closed,merged,2026-08-26T11:40:23Z,2026-08-27T09:07:03Z,2026-08-27T09:07:01Z,2026-08-27T09:07:00Z,DeJeune,User,COLLABORATOR,human_account,,no,,0,,7406,50,,1,12222,19679,260829,uniform_issue_number_rejection_sample,2026-08-28T17:36:15.031999+00:00
36,CherryHQ/cherry-studio,llm_native,agent_application,direct_agent_experience,issue,13107,I_kwDOL_2xws7uoxdM,https://github.com/CherryHQ/cherry-studio/issues/13107,open,open,2026-02-28T02:23:59Z,2026-08-24T07:18:51Z,,,zjl578254155,User,NONE,human_account,,no,,0,macos|openclaw,7406,50,,1,12222,19679,260829,uniform_issue_number_rejection_sample,2026-08-28T17:36:15.031999+00:00
36,CherryHQ/cherry-studio,llm_native,agent_application,direct_agent_experience,issue,19581,I_kwDOL_2xws8AAAABOeOVTw,https://github.com/CherryHQ/cherry-studio/issues/19581,closed,closed,2026-08-27T09:48:01Z,2026-08-28T11:27:36Z,2026-08-28T11:27:36Z,,G-1982,User,NONE,human_account,,no,,0,agent|feature|p2,7406,50,,1,12222,19679,260829,uniform_issue_number_rejection_sample,2026-08-28T17:36:15.031999+00:00
36,CherryHQ/cherry-studio,llm_native,agent_application,direct_agent_experience,issue,16417,I_kwDOL_2xws8AAAABGs7K9w,https://github.com/CherryHQ/cherry-studio/issues/16417,closed,closed,2026-06-25T14:30:15Z,2026-07-01T16:29:22Z,2026-07-01T16:29:21Z,,kennyzheng-builds,User,COLLABORATOR,human_account,,no,,0,internal-team,7406,50,,1,12222,19679,260829,uniform_issue_number_rejection_sample,2026-08-28T17:36:15.031999+00:00
36,CherryHQ/cherry-studio,llm_native,agent_application,direct_agent_experience,pull_request,16969,PR_kwDOL_2xws7w-ftw,https://github.com/CherryHQ/cherry-studio/pull/16969,closed,closed_unmerged,2026-07-13T08:44:23Z,2026-08-13T13:22:13Z,2026-08-13T13:22:13Z,,vaayne,User,COLLABORATOR,human_account,,no,,0,,7406,50,,1,12222,19679,260829,uniform_issue_number_rejection_sample,2026-08-28T17:36:15.031999+00:00
36,CherryHQ/cherry-studio,llm_native,agent_application,direct_agent_experience,pull_request,16033,PR_kwDOL_2xws7mGLot,https://github.com/CherryHQ/cherry-studio/pull/16033,closed,merged,2026-06-13T16:08:24Z,2026-06-15T04:34:59Z,2026-06-15T04:34:57Z,2026-06-15T04:34:57Z,0xfullex,User,MEMBER,human_account,,no,,2,,7406,50,,1,12222,19679,260829,uniform_issue_number_rejection_sample,2026-08-28T17:36:15.031999+00:00
36,CherryHQ/cherry-studio,llm_native,agent_application,direct_agent_experience,pull_request,19183,PR_kwDOL_2xws8AAAABAoZo6A,https://github.com/CherryHQ/cherry-studio/pull/19183,closed,closed_unmerged,2026-08-22T07:23:21Z,2026-08-26T12:59:19Z,2026-08-26T12:59:18Z,,userInner,User,CONTRIBUTOR,human_account,,no,,5,,7406,50,,1,12222,19811,260831,supplemental_uniform_issue_number_rejection_sample,2026-09-01T09:37:17.524965+00:00
36,CherryHQ/cherry-studio,llm_native,agent_application,direct_agent_experience,pull_request,16133,PR_kwDOL_2xws7nfq67,https://github.com/CherryHQ/cherry-studio/pull/16133,closed,merged,2026-06-17T13:25:42Z,2026-06-18T14:00:35Z,2026-06-18T14:00:33Z,2026-06-18T14:00:33Z,DeJeune,User,COLLABORATOR,human_account,,no,,0,,7406,50,,1,12222,19811,260831,supplemental_uniform_issue_number_rejection_sample,2026-09-01T09:37:17.524965+00:00
36,CherryHQ/cherry-studio,llm_native,agent_application,direct_agent_experience,pull_request,16356,PR_kwDOL_2xws7qN99n,https://github.com/CherryHQ/cherry-studio/pull/16356,closed,closed_unmerged,2026-06-24T17:29:08Z,2026-06-25T15:57:06Z,2026-06-25T15:56:18Z,,ousugo,User,COLLABORATOR,human_account,,no,,1,,7406,50,,1,12222,19811,260831,supplemental_uniform_issue_number_rejection_sample,2026-09-01T09:37:17.524965+00:00
36,CherryHQ/cherry-studio,llm_native,agent_application,direct_agent_experience,pull_request,19561,PR_kwDOL_2xws8AAAABBLH8Ug,https://github.com/CherryHQ/cherry-studio/pull/19561,open,open,2026-08-27T07:37:05Z,2026-08-31T06:07:54Z,,,SiinXu,User,COLLABORATOR,human_account,,no,,4,,7406,50,,1,12222,19811,260831,supplemental_uniform_issue_number_rejection_sample,2026-09-01T09:37:17.524965+00:00
36,CherryHQ/cherry-studio,llm_native,agent_application,direct_agent_experience,pull_request,15908,PR_kwDOL_2xws7ksiVp,https://github.com/CherryHQ/cherry-studio/pull/15908,closed,closed_unmerged,2026-06-10T05:15:28Z,2026-06-25T05:09:57Z,2026-06-11T04:12:17Z,,DeJeune,User,COLLABORATOR,human_account,,no,,2,,7406,50,,1,12222,19811,260831,supplemental_uniform_issue_number_rejection_sample,2026-09-01T09:37:17.524965+00:00
36,CherryHQ/cherry-studio,llm_native,agent_application,direct_agent_experience,issue,15118,I_kwDOL_2xws8AAAABCYBcxQ,https://github.com/CherryHQ/cherry-studio/issues/15118,closed,closed,2026-05-15T13:45:25Z,2026-07-20T01:04:38Z,2026-07-20T01:04:38Z,,kennyzheng-builds,User,COLLABORATOR,human_account,,no,,2,inactive|ui-ux,7406,50,,1,12222,19811,260831,supplemental_uniform_issue_number_rejection_sample,2026-09-01T09:37:17.524965+00:00
36,CherryHQ/cherry-studio,llm_native,agent_application,direct_agent_experience,pull_request,18173,PR_kwDOL_2xws78VNID,https://github.com/CherryHQ/cherry-studio/pull/18173,closed,merged,2026-08-08T05:56:44Z,2026-08-08T09:18:41Z,2026-08-08T08:48:38Z,2026-08-08T08:48:38Z,AtomsH4,User,COLLABORATOR,human_account,,no,,0,,7406,50,,1,12222,19811,260831,supplemental_uniform_issue_number_rejection_sample,2026-09-01T09:37:17.524965+00:00
36,CherryHQ/cherry-studio,llm_native,agent_application,direct_agent_experience,issue,12706,I_kwDOL_2xws7oCRtB,https://github.com/CherryHQ/cherry-studio/issues/12706,closed,closed,2026-02-03T19:49:11Z,2026-02-04T05:56:21Z,2026-02-04T05:56:21Z,,Barafu,User,NONE,human_account,,no,,1,feature|ui-ux,7406,50,,1,12222,19811,260831,supplemental_uniform_issue_number_rejection_sample,2026-09-01T09:37:17.524965+00:00
36,CherryHQ/cherry-studio,llm_native,agent_application,direct_agent_experience,issue,15610,I_kwDOL_2xws8AAAABEMvPEw,https://github.com/CherryHQ/cherry-studio/issues/15610,closed,closed,2026-06-03T04:00:59Z,2026-07-15T00:41:51Z,2026-07-15T00:41:51Z,,finding,User,NONE,human_account,,no,,1,connectivity|inactive,7406,50,,1,12222,19811,260831,supplemental_uniform_issue_number_rejection_sample,2026-09-01T09:37:17.524965+00:00
36,CherryHQ/cherry-studio,llm_native,agent_application,direct_agent_experience,pull_request,13605,PR_kwDOL_2xws7LgtN3,https://github.com/CherryHQ/cherry-studio/pull/13605,closed,merged,2026-03-18T11:30:21Z,2026-03-18T13:22:17Z,2026-03-18T13:22:15Z,2026-03-18T13:22:14Z,kangfenmao,User,COLLABORATOR,human_account,,no,,0,,7406,50,,1,12222,19811,260831,supplemental_uniform_issue_number_rejection_sample,2026-09-01T09:37:17.524965+00:00
36,CherryHQ/cherry-studio,llm_native,agent_application,direct_agent_experience,pull_request,17136,PR_kwDOL_2xws7yymi8,https://github.com/CherryHQ/cherry-studio/pull/17136,closed,closed_unmerged,2026-07-17T02:54:41Z,2026-07-21T13:01:55Z,2026-07-21T13:01:55Z,,vaayne,User,COLLABORATOR,human_account,,no,,0,,7406,50,,1,12222,19811,260831,supplemental_uniform_issue_number_rejection_sample,2026-09-01T09:37:17.524965+00:00
36,CherryHQ/cherry-studio,llm_native,agent_application,direct_agent_experience,pull_request,15495,PR_kwDOL_2xws7hH7GS,https://github.com/CherryHQ/cherry-studio/pull/15495,closed,closed_unmerged,2026-05-31T17:04:09Z,2026-08-25T05:00:58Z,2026-08-25T05:00:58Z,,HUQIANTAO,User,CONTRIBUTOR,human_account,,no,,2,,7406,50,,1,12222,19811,260831,supplemental_uniform_issue_number_rejection_sample,2026-09-01T09:37:17.524965+00:00
36,CherryHQ/cherry-studio,llm_native,agent_application,direct_agent_experience,issue,19044,I_kwDOL_2xws8AAAABNg6-iw,https://github.com/CherryHQ/cherry-studio/issues/19044,open,open,2026-08-20T09:30:23Z,2026-08-28T05:00:49Z,,,dxian0922,User,NONE,human_account,chatgpt-codex-connector,no,,1,,7406,50,,1,12222,19811,260831,supplemental_uniform_issue_number_rejection_sample,2026-09-01T09:37:17.524965+00:00
36,CherryHQ/cherry-studio,llm_native,agent_application,direct_agent_experience,issue,16123,I_kwDOL_2xws8AAAABFw9MDA,https://github.com/CherryHQ/cherry-studio/issues/16123,closed,closed,2026-06-17T09:21:23Z,2026-07-28T00:44:30Z,2026-07-28T00:44:30Z,,weber0422,User,NONE,human_account,,no,,1,inactive|ui-ux,7406,50,,1,12222,19811,260831,supplemental_uniform_issue_number_rejection_sample,2026-09-01T09:37:17.524965+00:00
36,CherryHQ/cherry-studio,llm_native,agent_application,direct_agent_experience,pull_request,16991,PR_kwDOL_2xws7xZ6Gq,https://github.com/CherryHQ/cherry-studio/pull/16991,closed,merged,2026-07-14T06:11:05Z,2026-07-16T14:39:08Z,2026-07-16T14:39:06Z,2026-07-16T14:39:06Z,Pleasurecruise,User,COLLABORATOR,human_account,,no,,1,ready-to-merge,7406,50,,1,12222,19811,260831,supplemental_uniform_issue_number_rejection_sample,2026-09-01T09:37:17.524965+00:00
36,CherryHQ/cherry-studio,llm_native,agent_application,direct_agent_experience,issue,13108,I_kwDOL_2xws7upF1m,https://github.com/CherryHQ/cherry-studio/issues/13108,closed,closed,2026-02-28T03:19:28Z,2026-08-24T07:19:43Z,2026-03-06T11:46:09Z,,JerryZ01,User,NONE,human_account,,no,,1,blocked-v2|models,7406,50,,1,12222,19811,260831,supplemental_uniform_issue_number_rejection_sample,2026-09-01T09:37:17.524965+00:00
36,CherryHQ/cherry-studio,llm_native,agent_application,direct_agent_experience,pull_request,13064,PR_kwDOL_2xws7GZ8oP,https://github.com/CherryHQ/cherry-studio/pull/13064,closed,closed_unmerged,2026-02-26T02:21:01Z,2026-08-18T04:53:13Z,2026-08-18T04:53:13Z,,aberter0x3f,User,NONE,human_account,,no,,1,,7406,50,,1,12222,19811,260831,supplemental_uniform_issue_number_rejection_sample,2026-09-01T09:37:17.524965+00:00
36,CherryHQ/cherry-studio,llm_native,agent_application,direct_agent_experience,pull_request,19217,PR_kwDOL_2xws8AAAABAqWALw,https://github.com/CherryHQ/cherry-studio/pull/19217,open,open,2026-08-22T18:38:25Z,2026-08-24T07:27:08Z,,,yzxcj797,User,CONTRIBUTOR,human_account,,no,,2,,7406,50,,1,12222,19811,260831,supplemental_uniform_issue_number_rejection_sample,2026-09-01T09:37:17.524965+00:00
36,CherryHQ/cherry-studio,llm_native,agent_application,direct_agent_experience,pull_request,14403,PR_kwDOL_2xws7T0FqF,https://github.com/CherryHQ/cherry-studio/pull/14403,closed,merged,2026-04-20T04:18:45Z,2026-04-20T04:23:52Z,2026-04-20T04:23:49Z,2026-04-20T04:23:49Z,kangfenmao,User,COLLABORATOR,human_account,,no,,0,,7406,50,,1,12222,19811,260831,supplemental_uniform_issue_number_rejection_sample,2026-09-01T09:37:17.524965+00:00
36,CherryHQ/cherry-studio,llm_native,agent_application,direct_agent_experience,issue,12818,I_kwDOL_2xws7pVBhp,https://github.com/CherryHQ/cherry-studio/issues/12818,closed,closed,2026-02-09T05:52:31Z,2026-08-08T05:23:38Z,2026-08-08T05:23:38Z,,qqlcx5,User,NONE,human_account,,no,,1,bug|data,7406,50,,1,12222,19811,260831,supplemental_uniform_issue_number_rejection_sample,2026-09-01T09:37:17.524965+00:00
36,CherryHQ/cherry-studio,llm_native,agent_application,direct_agent_experience,pull_request,18817,PR_kwDOL_2xws8AAAABAIDxxw,https://github.com/CherryHQ/cherry-studio/pull/18817,closed,merged,2026-08-18T09:43:07Z,2026-08-18T12:45:35Z,2026-08-18T12:45:33Z,2026-08-18T12:45:33Z,AtomsH4,User,COLLABORATOR,human_account,,no,,1,,7406,50,,1,12222,19811,260831,supplemental_uniform_issue_number_rejection_sample,2026-09-01T09:37:17.524965+00:00
36,CherryHQ/cherry-studio,llm_native,agent_application,direct_agent_experience,issue,19163,I_kwDOL_2xws8AAAABNyadDg,https://github.com/CherryHQ/cherry-studio/issues/19163,closed,closed,2026-08-22T05:10:26Z,2026-08-22T08:00:44Z,2026-08-22T08:00:44Z,,EurFelux,User,COLLABORATOR,human_account,,no,,1,models,7406,50,,1,12222,19811,260831,supplemental_uniform_issue_number_rejection_sample,2026-09-01T09:37:17.524965+00:00
36,CherryHQ/cherry-studio,llm_native,agent_application,direct_agent_experience,issue,12616,I_kwDOL_2xws7mFOFu,https://github.com/CherryHQ/cherry-studio/issues/12616,closed,closed,2026-01-27T11:29:27Z,2026-03-10T00:39:22Z,2026-03-10T00:39:22Z,,hs4jkg9-alt,User,NONE,human_account,,no,,1,bug|inactive,7406,50,,1,12222,19811,260831,supplemental_uniform_issue_number_rejection_sample,2026-09-01T09:37:17.524965+00:00
36,CherryHQ/cherry-studio,llm_native,agent_application,direct_agent_experience,pull_request,19466,PR_kwDOL_2xws8AAAABBDm9Kg,https://github.com/CherryHQ/cherry-studio/pull/19466,closed,merged,2026-08-26T09:48:15Z,2026-08-27T09:31:27Z,2026-08-27T09:31:24Z,2026-08-27T09:31:24Z,SiinXu,User,COLLABORATOR,human_account,,no,,4,,7406,50,,1,12222,19811,260831,supplemental_uniform_issue_number_rejection_sample,2026-09-01T09:37:17.524965+00:00
36,CherryHQ/cherry-studio,llm_native,agent_application,direct_agent_experience,pull_request,17054,PR_kwDOL_2xws7x8t2z,https://github.com/CherryHQ/cherry-studio/pull/17054,closed,merged,2026-07-15T09:16:17Z,2026-07-15T09:57:25Z,2026-07-15T09:57:23Z,2026-07-15T09:57:23Z,kangfenmao,User,COLLABORATOR,human_account,,no,,0,,7406,50,,1,12222,19811,260831,supplemental_uniform_issue_number_rejection_sample,2026-09-01T09:37:17.524965+00:00
