sample_rank,repo_name,number,html_url,llm_native_manual,collaboration_niche,outcome,additions,deletions,change_lines,changed_files,commits_total,observed_commit_rows,commit_attribution_complete,opener_login,opener_automation_role,opener_automation_confidence,agent_opened,expanded_agent_opened,direct_agent_commit_count,expanded_agent_commit_count,pr_linked_agent_commit_count,human_or_unknown_commit_count,agent_only_traceable,expanded_agent_only_traceable,agent_touched,expanded_agent_touched,ai_disclosure_class,ai_disclosure_evidence,attribution_class,attribution_evidence
51,agentscope-ai/QwenPaw,3171,https://github.com/agentscope-ai/QwenPaw/pull/3171,llm_native,agent_application,merged,168,146,314,20,1,1,true,zhijianma,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
51,agentscope-ai/QwenPaw,3720,https://github.com/agentscope-ai/QwenPaw/pull/3720,llm_native,agent_application,merged,46,8,54,7,5,5,true,xieyxclack,not_automation,,false,false,0,0,0,5,false,false,false,false,none,,no_public_agent_code_signal,
51,agentscope-ai/QwenPaw,4106,https://github.com/agentscope-ai/QwenPaw/pull/4106,llm_native,agent_application,merged,5,0,5,1,1,1,true,hongxicheng,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
51,agentscope-ai/QwenPaw,4198,https://github.com/agentscope-ai/QwenPaw/pull/4198,llm_native,agent_application,merged,144,16,160,4,5,5,true,yuanxs21,not_automation,,false,false,0,0,0,5,false,false,false,false,none,,no_public_agent_code_signal,
51,agentscope-ai/QwenPaw,7124,https://github.com/agentscope-ai/QwenPaw/pull/7124,llm_native,agent_application,open,134,38,172,2,1,1,true,wangfei010313,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
51,agentscope-ai/QwenPaw,2471,https://github.com/agentscope-ai/QwenPaw/pull/2471,llm_native,agent_application,merged,6,8,14,1,2,2,true,xieyxclack,not_automation,,false,false,0,0,0,2,false,false,false,false,none,,no_public_agent_code_signal,
51,agentscope-ai/QwenPaw,702,https://github.com/agentscope-ai/QwenPaw/pull/702,llm_native,agent_application,closed_unmerged,16545,370,16915,86,4,4,true,zhaobomin,not_automation,,false,false,0,0,0,4,false,false,false,false,none,,no_public_agent_code_signal,
52,NVIDIA-NeMo/RL,2481,https://github.com/NVIDIA-NeMo/RL/pull/2481,llm_native,model_infra,closed_unmerged,1029,395,1424,2,1,1,true,kajalj22,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
52,NVIDIA-NeMo/RL,3446,https://github.com/NVIDIA-NeMo/RL/pull/3446,llm_native,model_infra,closed_unmerged,19,1,20,2,1,1,true,andrewwhitecdw,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
52,NVIDIA-NeMo/RL,1990,https://github.com/NVIDIA-NeMo/RL/pull/1990,llm_native,model_infra,merged,1493,1412,2905,12,1,1,true,ahmadki,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
52,NVIDIA-NeMo/RL,2119,https://github.com/NVIDIA-NeMo/RL/pull/2119,llm_native,model_infra,merged,9,5,14,2,1,1,true,yuki-97,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
52,NVIDIA-NeMo/RL,3682,https://github.com/NVIDIA-NeMo/RL/pull/3682,llm_native,model_infra,closed_unmerged,3054,7,3061,14,1,1,true,saumishr,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
52,NVIDIA-NeMo/RL,3572,https://github.com/NVIDIA-NeMo/RL/pull/3572,llm_native,model_infra,merged,7940,434,8374,109,10,10,true,yfw,not_automation,,false,false,0,0,0,10,false,false,false,false,none,,no_public_agent_code_signal,
52,NVIDIA-NeMo/RL,2731,https://github.com/NVIDIA-NeMo/RL/pull/2731,llm_native,model_infra,merged,1,0,1,1,1,1,true,yfw,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
52,NVIDIA-NeMo/RL,1845,https://github.com/NVIDIA-NeMo/RL/pull/1845,llm_native,model_infra,closed_unmerged,1,1,2,1,1,1,true,xavier-owkin,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
52,NVIDIA-NeMo/RL,2739,https://github.com/NVIDIA-NeMo/RL/pull/2739,llm_native,model_infra,merged,167,82,249,3,1,1,true,ananthsub,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
52,NVIDIA-NeMo/RL,1803,https://github.com/NVIDIA-NeMo/RL/pull/1803,llm_native,model_infra,closed_unmerged,5768,3971,9739,6,13,13,true,guyueh1,not_automation,,false,false,0,0,0,13,false,false,false,false,none,,no_public_agent_code_signal,
52,NVIDIA-NeMo/RL,3875,https://github.com/NVIDIA-NeMo/RL/pull/3875,llm_native,model_infra,merged,148,8,156,2,1,1,true,DanialTaheri,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
52,NVIDIA-NeMo/RL,2860,https://github.com/NVIDIA-NeMo/RL/pull/2860,llm_native,model_infra,closed_unmerged,1,1,2,1,1,1,true,svcnvidia-nemo-ci,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
52,NVIDIA-NeMo/RL,2642,https://github.com/NVIDIA-NeMo/RL/pull/2642,llm_native,model_infra,merged,345,14,359,8,5,5,true,lonexreb,not_automation,,false,false,0,0,0,5,false,false,false,false,none,,no_public_agent_code_signal,
52,NVIDIA-NeMo/RL,2276,https://github.com/NVIDIA-NeMo/RL/pull/2276,llm_native,model_infra,closed_unmerged,69,5,74,3,3,3,true,ko3n1g,not_automation,,false,false,0,0,0,3,false,false,false,false,none,,no_public_agent_code_signal,
52,NVIDIA-NeMo/RL,2594,https://github.com/NVIDIA-NeMo/RL/pull/2594,llm_native,model_infra,merged,22,0,22,1,1,1,true,terrykong,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
52,NVIDIA-NeMo/RL,1873,https://github.com/NVIDIA-NeMo/RL/pull/1873,llm_native,model_infra,open,612,125,737,13,10,10,true,yashaswikarnati,not_automation,,false,false,0,0,0,10,false,false,false,false,none,,no_public_agent_code_signal,
52,NVIDIA-NeMo/RL,3430,https://github.com/NVIDIA-NeMo/RL/pull/3430,llm_native,model_infra,merged,680,2,682,20,12,12,true,nvilia,not_automation,,false,false,0,0,0,12,false,false,false,false,none,,no_public_agent_code_signal,
52,NVIDIA-NeMo/RL,3163,https://github.com/NVIDIA-NeMo/RL/pull/3163,llm_native,model_infra,merged,162,0,162,5,2,2,true,macandro96,not_automation,,false,false,0,0,0,2,false,false,false,false,none,,no_public_agent_code_signal,
52,NVIDIA-NeMo/RL,2550,https://github.com/NVIDIA-NeMo/RL/pull/2550,llm_native,model_infra,closed_unmerged,2,2,4,2,2,2,true,nemo-automation-bot[bot],unknown_automation,low,false,false,0,0,0,2,false,false,false,false,none,,no_public_agent_code_signal,
52,NVIDIA-NeMo/RL,3271,https://github.com/NVIDIA-NeMo/RL/pull/3271,llm_native,model_infra,merged,208,4,212,4,4,4,true,tianyi-zhang-02,not_automation,,false,false,0,0,0,4,false,false,false,false,none,,no_public_agent_code_signal,
52,NVIDIA-NeMo/RL,3642,https://github.com/NVIDIA-NeMo/RL/pull/3642,llm_native,model_infra,open,13755,420,14175,49,28,28,true,jinglinglingling,not_automation,,false,false,0,0,0,28,false,false,false,false,none,,no_public_agent_code_signal,
52,NVIDIA-NeMo/RL,2227,https://github.com/NVIDIA-NeMo/RL/pull/2227,llm_native,model_infra,open,114,1,115,2,1,1,true,terrykong,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
52,NVIDIA-NeMo/RL,3358,https://github.com/NVIDIA-NeMo/RL/pull/3358,llm_native,model_infra,closed_unmerged,1670,1668,3338,4,1,1,true,svcnvidia-nemo-ci,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
52,NVIDIA-NeMo/RL,3065,https://github.com/NVIDIA-NeMo/RL/pull/3065,llm_native,model_infra,closed_unmerged,12,37,49,2,1,1,true,svcnvidia-nemo-ci,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
52,NVIDIA-NeMo/RL,3063,https://github.com/NVIDIA-NeMo/RL/pull/3063,llm_native,model_infra,open,169,17,186,5,2,2,true,Kh4L,not_automation,,false,false,0,0,0,2,false,false,false,false,none,,no_public_agent_code_signal,
52,NVIDIA-NeMo/RL,2635,https://github.com/NVIDIA-NeMo/RL/pull/2635,llm_native,model_infra,merged,25,102,127,3,1,1,true,yfw,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
52,NVIDIA-NeMo/RL,3523,https://github.com/NVIDIA-NeMo/RL/pull/3523,llm_native,model_infra,open,4,0,4,1,1,1,true,rohitrango,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
52,NVIDIA-NeMo/RL,2056,https://github.com/NVIDIA-NeMo/RL/pull/2056,llm_native,model_infra,open,1258,10,1268,14,3,3,true,brluobt,not_automation,,false,false,0,0,0,3,false,false,false,false,none,,no_public_agent_code_signal,
52,NVIDIA-NeMo/RL,2230,https://github.com/NVIDIA-NeMo/RL/pull/2230,llm_native,model_infra,open,41,11,52,3,2,2,true,nic-nvidia,not_automation,,false,false,0,0,0,2,false,false,false,false,none,,no_public_agent_code_signal,
52,NVIDIA-NeMo/RL,3813,https://github.com/NVIDIA-NeMo/RL/pull/3813,llm_native,model_infra,open,255,5,260,9,2,2,true,yuki-97,not_automation,,false,false,0,0,0,2,false,false,false,false,none,,no_public_agent_code_signal,
52,NVIDIA-NeMo/RL,2964,https://github.com/NVIDIA-NeMo/RL/pull/2964,llm_native,model_infra,open,932,6,938,13,30,30,true,seonjinn,not_automation,,false,false,0,0,0,30,false,false,false,false,none,,no_public_agent_code_signal,
52,NVIDIA-NeMo/RL,3377,https://github.com/NVIDIA-NeMo/RL/pull/3377,llm_native,model_infra,merged,166,6,172,5,2,2,true,shanmugamr1992,not_automation,,false,false,0,0,0,2,false,false,false,false,none,,no_public_agent_code_signal,
52,NVIDIA-NeMo/RL,3583,https://github.com/NVIDIA-NeMo/RL/pull/3583,llm_native,model_infra,open,101,17,118,5,1,1,true,yfw,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
52,NVIDIA-NeMo/RL,3473,https://github.com/NVIDIA-NeMo/RL/pull/3473,llm_native,model_infra,open,10893,199,11092,56,104,104,true,asolergi-nv,not_automation,,false,false,0,0,0,104,false,false,false,false,none,,no_public_agent_code_signal,
52,NVIDIA-NeMo/RL,3164,https://github.com/NVIDIA-NeMo/RL/pull/3164,llm_native,model_infra,merged,25,4,29,2,1,1,true,svcnvidia-nemo-ci,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
52,NVIDIA-NeMo/RL,2879,https://github.com/NVIDIA-NeMo/RL/pull/2879,llm_native,model_infra,closed_unmerged,1394,97,1491,29,22,22,true,tdene,not_automation,,false,false,0,0,0,22,false,false,false,false,none,,no_public_agent_code_signal,
52,NVIDIA-NeMo/RL,1789,https://github.com/NVIDIA-NeMo/RL/pull/1789,llm_native,model_infra,merged,2663,119,2782,90,1,1,true,chtruong814,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
53,pydantic/pydantic-ai,6064,https://github.com/pydantic/pydantic-ai/pull/6064,llm_native,agent_framework,merged,116,39,155,2,1,1,true,dsfaccini,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
53,pydantic/pydantic-ai,4489,https://github.com/pydantic/pydantic-ai/pull/4489,llm_native,agent_framework,closed_unmerged,186,0,186,3,1,1,true,adhikjoshi,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
53,pydantic/pydantic-ai,4354,https://github.com/pydantic/pydantic-ai/pull/4354,llm_native,agent_framework,merged,1508,325,1833,7,6,6,true,DouweM,not_automation,,false,false,0,0,0,6,false,false,false,false,none,,no_public_agent_code_signal,
53,pydantic/pydantic-ai,6147,https://github.com/pydantic/pydantic-ai/pull/6147,llm_native,agent_framework,closed_unmerged,9,4,13,1,1,1,true,conradlee,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
53,pydantic/pydantic-ai,5457,https://github.com/pydantic/pydantic-ai/pull/5457,llm_native,agent_framework,closed_unmerged,9,0,9,1,1,1,true,adtyavrdhn,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
53,pydantic/pydantic-ai,6247,https://github.com/pydantic/pydantic-ai/pull/6247,llm_native,agent_framework,closed_unmerged,1101,3,1104,8,5,5,true,kazmer97,not_automation,,false,false,0,0,0,5,false,false,false,false,none,,no_public_agent_code_signal,
53,pydantic/pydantic-ai,5660,https://github.com/pydantic/pydantic-ai/pull/5660,llm_native,agent_framework,merged,297,329,626,33,7,7,true,strawgate,not_automation,,false,false,0,0,0,7,false,false,false,false,none,,no_public_agent_code_signal,
53,pydantic/pydantic-ai,7445,https://github.com/pydantic/pydantic-ai/pull/7445,llm_native,agent_framework,merged,9,0,9,3,1,1,true,dsfaccini,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
53,pydantic/pydantic-ai,4064,https://github.com/pydantic/pydantic-ai/pull/4064,llm_native,agent_framework,merged,1,1,2,1,1,1,true,dsfaccini,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
53,pydantic/pydantic-ai,5430,https://github.com/pydantic/pydantic-ai/pull/5430,llm_native,agent_framework,merged,41,4,45,2,1,1,true,navalprakhar,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
53,pydantic/pydantic-ai,4713,https://github.com/pydantic/pydantic-ai/pull/4713,llm_native,agent_framework,merged,69,4,73,4,2,2,true,DouweM,not_automation,,false,false,0,0,0,2,false,false,false,false,none,,no_public_agent_code_signal,
53,pydantic/pydantic-ai,6280,https://github.com/pydantic/pydantic-ai/pull/6280,llm_native,agent_framework,closed_unmerged,45,0,45,7,1,1,true,RationallyPrime,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
53,pydantic/pydantic-ai,6631,https://github.com/pydantic/pydantic-ai/pull/6631,llm_native,agent_framework,merged,1184,397,1581,33,15,15,true,dsfaccini,not_automation,,false,false,0,0,0,15,false,false,false,false,none,,no_public_agent_code_signal,
53,pydantic/pydantic-ai,5354,https://github.com/pydantic/pydantic-ai/pull/5354,llm_native,agent_framework,closed_unmerged,1,1,2,1,1,1,true,xodn348,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
53,pydantic/pydantic-ai,6354,https://github.com/pydantic/pydantic-ai/pull/6354,llm_native,agent_framework,open,757,11,768,9,3,3,true,kazmer97,not_automation,,false,false,0,0,0,3,false,false,false,false,none,,no_public_agent_code_signal,
53,pydantic/pydantic-ai,6143,https://github.com/pydantic/pydantic-ai/pull/6143,llm_native,agent_framework,merged,19,6,25,2,4,4,true,VectorPeak,not_automation,,false,false,0,0,0,4,false,false,false,false,none,,no_public_agent_code_signal,
53,pydantic/pydantic-ai,6023,https://github.com/pydantic/pydantic-ai/pull/6023,llm_native,agent_framework,merged,11,15,26,2,1,1,true,dsfaccini,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
53,pydantic/pydantic-ai,6897,https://github.com/pydantic/pydantic-ai/pull/6897,llm_native,agent_framework,merged,465,15,480,8,4,4,true,DouweM,not_automation,,false,false,0,0,0,4,false,false,false,false,none,,no_public_agent_code_signal,
53,pydantic/pydantic-ai,6481,https://github.com/pydantic/pydantic-ai/pull/6481,llm_native,agent_framework,closed_unmerged,70,16,86,3,2,2,true,Diwak4r,not_automation,,false,false,0,0,0,2,false,false,false,false,none,,no_public_agent_code_signal,
53,pydantic/pydantic-ai,7082,https://github.com/pydantic/pydantic-ai/pull/7082,llm_native,agent_framework,merged,269,14,283,9,8,8,true,daikeren,not_automation,,false,false,0,0,0,8,false,false,false,false,none,,no_public_agent_code_signal,
53,pydantic/pydantic-ai,5849,https://github.com/pydantic/pydantic-ai/pull/5849,llm_native,agent_framework,merged,188,21,209,9,7,7,true,dsfaccini,not_automation,,false,false,0,0,0,7,false,false,false,false,none,,no_public_agent_code_signal,
53,pydantic/pydantic-ai,4328,https://github.com/pydantic/pydantic-ai/pull/4328,llm_native,agent_framework,merged,19,16,35,3,3,3,true,AtharvaJaiswal005,not_automation,,false,false,0,0,0,3,false,false,false,false,none,,no_public_agent_code_signal,
53,pydantic/pydantic-ai,4106,https://github.com/pydantic/pydantic-ai/pull/4106,llm_native,agent_framework,closed_unmerged,875,13,888,19,44,44,true,adtyavrdhn,not_automation,,false,false,0,0,0,44,false,false,false,false,none,,no_public_agent_code_signal,
53,pydantic/pydantic-ai,7823,https://github.com/pydantic/pydantic-ai/pull/7823,llm_native,agent_framework,open,259,119,378,10,5,5,true,dsfaccini,not_automation,,false,false,0,0,0,5,false,false,false,false,none,,no_public_agent_code_signal,
53,pydantic/pydantic-ai,6813,https://github.com/pydantic/pydantic-ai/pull/6813,llm_native,agent_framework,open,1,0,1,1,1,1,true,ephraimduncan,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
53,pydantic/pydantic-ai,6941,https://github.com/pydantic/pydantic-ai/pull/6941,llm_native,agent_framework,closed_unmerged,374,9,383,5,4,4,true,nishant-uxs,not_automation,,false,false,0,0,0,4,false,false,false,false,none,,no_public_agent_code_signal,
53,pydantic/pydantic-ai,7877,https://github.com/pydantic/pydantic-ai/pull/7877,llm_native,agent_framework,closed_unmerged,97,1,98,3,1,1,true,jstar0,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
53,pydantic/pydantic-ai,7218,https://github.com/pydantic/pydantic-ai/pull/7218,llm_native,agent_framework,closed_unmerged,270,0,270,8,1,1,true,richboyneedcash,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
53,pydantic/pydantic-ai,7063,https://github.com/pydantic/pydantic-ai/pull/7063,llm_native,agent_framework,open,68,4,72,2,3,3,true,Diwak4r,not_automation,,false,false,0,0,0,3,false,false,false,false,none,,no_public_agent_code_signal,
53,pydantic/pydantic-ai,4657,https://github.com/pydantic/pydantic-ai/pull/4657,llm_native,agent_framework,closed_unmerged,2,0,2,1,1,1,true,gambletan,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
53,pydantic/pydantic-ai,6666,https://github.com/pydantic/pydantic-ai/pull/6666,llm_native,agent_framework,merged,73,36,109,10,1,1,true,DouweM,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
54,google-gemini/gemini-cli,26340,https://github.com/google-gemini/gemini-cli/pull/26340,llm_native,agent_application,merged,53,298,351,14,3,3,true,SandyTao520,not_automation,,false,false,0,0,0,3,false,false,false,false,none,,no_public_agent_code_signal,
54,google-gemini/gemini-cli,22590,https://github.com/google-gemini/gemini-cli/pull/22590,llm_native,agent_application,open,28,10,38,2,7,7,true,TravisHaa,not_automation,,false,false,0,0,0,7,false,false,false,false,none,,no_public_agent_code_signal,
54,google-gemini/gemini-cli,28008,https://github.com/google-gemini/gemini-cli/pull/28008,llm_native,agent_application,closed_unmerged,13,0,13,1,1,1,true,zaidazmi,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
54,google-gemini/gemini-cli,23257,https://github.com/google-gemini/gemini-cli/pull/23257,llm_native,agent_application,merged,295,29,324,8,6,6,true,jerop,not_automation,,false,false,0,0,0,6,false,false,false,false,none,,no_public_agent_code_signal,
54,google-gemini/gemini-cli,16207,https://github.com/google-gemini/gemini-cli/pull/16207,llm_native,agent_application,merged,329,17,346,8,2,2,true,chrstnb,not_automation,,false,false,0,0,0,2,false,false,false,false,none,,no_public_agent_code_signal,
54,google-gemini/gemini-cli,21784,https://github.com/google-gemini/gemini-cli/pull/21784,llm_native,agent_application,merged,14,19,33,3,2,2,true,yunaseoul,not_automation,,false,false,0,0,0,2,false,false,false,false,none,,no_public_agent_code_signal,
54,google-gemini/gemini-cli,16102,https://github.com/google-gemini/gemini-cli/pull/16102,llm_native,agent_application,merged,16,5,21,3,2,2,true,NTaylorMullen,not_automation,,false,false,0,0,0,2,false,false,false,false,none,,no_public_agent_code_signal,
54,google-gemini/gemini-cli,26329,https://github.com/google-gemini/gemini-cli/pull/26329,llm_native,agent_application,merged,1,2,3,2,4,4,true,Adib234,not_automation,,false,false,0,0,0,4,false,false,false,false,none,,no_public_agent_code_signal,
54,google-gemini/gemini-cli,20451,https://github.com/google-gemini/gemini-cli/pull/20451,llm_native,agent_application,closed_unmerged,212,25,237,6,2,2,true,jaydendancer12,not_automation,,false,false,0,0,0,2,false,false,false,false,none,,no_public_agent_code_signal,
54,google-gemini/gemini-cli,28710,https://github.com/google-gemini/gemini-cli/pull/28710,llm_native,agent_application,merged,673,13,686,6,3,3,true,gemini-cli-robot,not_automation,,false,false,0,0,0,3,false,false,false,false,none,,no_public_agent_code_signal,
54,google-gemini/gemini-cli,19380,https://github.com/google-gemini/gemini-cli/pull/19380,llm_native,agent_application,closed_unmerged,163,74,237,16,1,1,true,google-admin,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
54,google-gemini/gemini-cli,23077,https://github.com/google-gemini/gemini-cli/pull/23077,llm_native,agent_application,closed_unmerged,7,6,13,3,2,2,true,OmkarTipugade,not_automation,,false,false,0,0,0,2,false,false,false,false,none,,no_public_agent_code_signal,
54,google-gemini/gemini-cli,26454,https://github.com/google-gemini/gemini-cli/pull/26454,llm_native,agent_application,merged,126,12,138,6,1,1,true,cocosheng-g,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
54,google-gemini/gemini-cli,24274,https://github.com/google-gemini/gemini-cli/pull/24274,llm_native,agent_application,merged,1761,1,1762,8,15,15,true,SandyTao520,not_automation,,false,false,0,0,0,15,false,false,false,false,none,,no_public_agent_code_signal,
54,google-gemini/gemini-cli,23548,https://github.com/google-gemini/gemini-cli/pull/23548,llm_native,agent_application,merged,328,99,427,5,4,4,true,adamfweidman,not_automation,,false,false,0,0,0,4,false,false,false,false,none,,no_public_agent_code_signal,
54,google-gemini/gemini-cli,18209,https://github.com/google-gemini/gemini-cli/pull/18209,llm_native,agent_application,merged,8,3,11,2,1,1,true,sehoon38,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
54,google-gemini/gemini-cli,27287,https://github.com/google-gemini/gemini-cli/pull/27287,llm_native,agent_application,closed_unmerged,209,28,237,11,1,1,true,jpmartins98,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
54,google-gemini/gemini-cli,26774,https://github.com/google-gemini/gemini-cli/pull/26774,llm_native,agent_application,merged,2,2,4,1,2,2,true,sjhddh,not_automation,,false,false,0,0,0,2,false,false,false,false,none,,no_public_agent_code_signal,
54,google-gemini/gemini-cli,18343,https://github.com/google-gemini/gemini-cli/pull/18343,llm_native,agent_application,merged,448,248,696,19,6,6,true,galdawave,not_automation,,false,false,0,0,0,6,false,false,false,false,none,,no_public_agent_code_signal,
54,google-gemini/gemini-cli,15790,https://github.com/google-gemini/gemini-cli/pull/15790,llm_native,agent_application,closed_unmerged,1,0,1,1,3,3,true,aguyinkansas315-ship-it,not_automation,,false,false,0,0,0,3,false,false,false,false,none,,no_public_agent_code_signal,
54,google-gemini/gemini-cli,20424,https://github.com/google-gemini/gemini-cli/pull/20424,llm_native,agent_application,closed_unmerged,96,0,96,1,2,2,true,pratim994,not_automation,,false,false,0,0,0,2,false,false,false,false,none,,no_public_agent_code_signal,
54,google-gemini/gemini-cli,23784,https://github.com/google-gemini/gemini-cli/pull/23784,llm_native,agent_application,merged,6,5,11,4,1,1,true,jerop,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
54,google-gemini/gemini-cli,23110,https://github.com/google-gemini/gemini-cli/pull/23110,llm_native,agent_application,closed_unmerged,39,20,59,3,2,2,true,Eykagra,not_automation,,false,false,0,0,0,2,false,false,false,false,none,,no_public_agent_code_signal,
54,google-gemini/gemini-cli,25277,https://github.com/google-gemini/gemini-cli/pull/25277,llm_native,agent_application,closed_unmerged,36,7,43,2,2,2,true,claygeo,not_automation,,false,false,0,0,0,2,false,false,false,false,none,,no_public_agent_code_signal,
54,google-gemini/gemini-cli,22718,https://github.com/google-gemini/gemini-cli/pull/22718,llm_native,agent_application,merged,793,383,1176,14,9,9,true,akh64bit,not_automation,,false,false,0,0,0,9,false,false,false,false,none,,no_public_agent_code_signal,
54,google-gemini/gemini-cli,19331,https://github.com/google-gemini/gemini-cli/pull/19331,llm_native,agent_application,closed_unmerged,196,85,281,15,1,1,true,google-admin,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
54,google-gemini/gemini-cli,19749,https://github.com/google-gemini/gemini-cli/pull/19749,llm_native,agent_application,closed_unmerged,445,102,547,11,17,17,true,Roaimkhan,not_automation,,false,false,0,0,0,17,false,false,false,false,none,,no_public_agent_code_signal,
54,google-gemini/gemini-cli,19861,https://github.com/google-gemini/gemini-cli/pull/19861,llm_native,agent_application,merged,24,4,28,3,1,1,true,NTaylorMullen,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
55,apache/iceberg,16848,https://github.com/apache/iceberg/pull/16848,traditional,model_infra,open,97,30,127,2,1,1,true,vladislav-sidorovich,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
55,apache/iceberg,17644,https://github.com/apache/iceberg/pull/17644,traditional,model_infra,open,555,12,567,12,1,1,true,vbhanuchander-lang,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
55,apache/iceberg,16813,https://github.com/apache/iceberg/pull/16813,traditional,model_infra,merged,1,1,2,1,1,1,true,dependabot[bot],conventional_automation,medium,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
55,apache/iceberg,15891,https://github.com/apache/iceberg/pull/15891,traditional,model_infra,merged,1,1,2,1,1,1,true,dependabot[bot],conventional_automation,medium,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
55,apache/iceberg,15545,https://github.com/apache/iceberg/pull/15545,traditional,model_infra,closed_unmerged,6,0,6,1,2,2,true,sungwy,not_automation,,false,false,0,0,0,2,false,false,false,false,none,,no_public_agent_code_signal,
55,apache/iceberg,16273,https://github.com/apache/iceberg/pull/16273,traditional,model_infra,closed_unmerged,1,1,2,1,1,1,true,dependabot[bot],conventional_automation,medium,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
55,apache/iceberg,15345,https://github.com/apache/iceberg/pull/15345,traditional,model_infra,closed_unmerged,7,0,7,2,1,1,true,gurmeetsaran-ant,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
55,apache/iceberg,15310,https://github.com/apache/iceberg/pull/15310,traditional,model_infra,closed_unmerged,73,1,74,2,3,3,true,lirui-apache,not_automation,,false,false,0,0,0,3,false,false,false,false,none,,no_public_agent_code_signal,
55,apache/iceberg,16375,https://github.com/apache/iceberg/pull/16375,traditional,model_infra,merged,3,3,6,2,1,1,true,dependabot[bot],conventional_automation,medium,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
