sample_rank,repo_name,llm_native_manual,collaboration_niche,agent_proximity,item_type,number,node_id,html_url,state,outcome,created_at,updated_at,closed_at,merged_at,author_login,author_github_type,author_association,author_initial_class,performed_via_github_app,ai_disclosure_candidate,ai_disclosure_evidence,comments_count,labels,population_items,selected_items,inclusion_probability,sampling_weight,frame_min_number,frame_max_number,sampling_seed,sampling_method,collected_at
44,datahub-project/datahub,mixed,model_infra,supporting_infrastructure,issue,13854,I_kwDOAsP6is69HCxy,https://github.com/datahub-project/datahub/issues/13854,closed,closed,2025-06-24T17:24:45Z,2025-11-06T12:52:01Z,2025-11-06T12:52:01Z,,fetta,User,NONE,human_account,,no,,5,bug,2351,50,0.02126755,47.02,12254,14615,262925,annual_uniform_issue_number_rejection_sample,2026-09-02T07:32:01.596405+00:00
44,datahub-project/datahub,mixed,model_infra,supporting_infrastructure,pull_request,13870,PR_kwDOAsP6is6cNuH9,https://github.com/datahub-project/datahub/pull/13870,closed,merged,2025-06-26T10:52:07Z,2025-06-27T06:28:20Z,2025-06-27T06:28:20Z,2025-06-27T06:28:20Z,yoonhyejin,User,CONTRIBUTOR,human_account,,no,,2,docs|ingestion|pending-submitter-merge,2351,50,0.02126755,47.02,12254,14615,262925,annual_uniform_issue_number_rejection_sample,2026-09-02T07:32:01.596405+00:00
44,datahub-project/datahub,mixed,model_infra,supporting_infrastructure,pull_request,13875,PR_kwDOAsP6is6cS2jw,https://github.com/datahub-project/datahub/pull/13875,closed,merged,2025-06-26T20:06:12Z,2025-06-26T21:00:43Z,2025-06-26T21:00:42Z,2025-06-26T21:00:42Z,RyanHolstien,User,COLLABORATOR,human_account,,no,,0,devops|pending-submitter-merge,2351,50,0.02126755,47.02,12254,14615,262925,annual_uniform_issue_number_rejection_sample,2026-09-02T07:32:01.596405+00:00
44,datahub-project/datahub,mixed,model_infra,supporting_infrastructure,pull_request,13910,PR_kwDOAsP6is6cxM7M,https://github.com/datahub-project/datahub/pull/13910,closed,merged,2025-06-30T21:08:48Z,2025-07-01T14:18:06Z,2025-07-01T14:18:06Z,2025-07-01T14:18:06Z,Deseao,User,CONTRIBUTOR,human_account,,no,,0,community-contribution|docs|merge-pending-ci,2351,50,0.02126755,47.02,12254,14615,262925,annual_uniform_issue_number_rejection_sample,2026-09-02T07:32:01.596405+00:00
44,datahub-project/datahub,mixed,model_infra,supporting_infrastructure,pull_request,13926,PR_kwDOAsP6is6c-K39,https://github.com/datahub-project/datahub/pull/13926,closed,merged,2025-07-01T20:18:07Z,2025-07-01T21:10:15Z,2025-07-01T21:10:13Z,2025-07-01T21:10:13Z,jayacryl,User,CONTRIBUTOR,human_account,,no,,0,docs|pending-submitter-merge,2351,50,0.02126755,47.02,12254,14615,262925,annual_uniform_issue_number_rejection_sample,2026-09-02T07:32:01.596405+00:00
44,datahub-project/datahub,mixed,model_infra,supporting_infrastructure,pull_request,13951,PR_kwDOAsP6is6dQuUz,https://github.com/datahub-project/datahub/pull/13951,closed,merged,2025-07-03T12:32:57Z,2025-07-03T14:37:27Z,2025-07-03T14:37:26Z,2025-07-03T14:37:26Z,anshbansal,User,COLLABORATOR,human_account,,no,,1,docs|ingestion|pending-submitter-merge,2351,50,0.02126755,47.02,12254,14615,262925,annual_uniform_issue_number_rejection_sample,2026-09-02T07:32:01.596405+00:00
44,datahub-project/datahub,mixed,model_infra,supporting_infrastructure,pull_request,14004,PR_kwDOAsP6is6eD9Ag,https://github.com/datahub-project/datahub/pull/14004,closed,merged,2025-07-09T06:44:16Z,2025-07-09T07:54:40Z,2025-07-09T07:54:34Z,2025-07-09T07:54:34Z,anshbansal,User,COLLABORATOR,human_account,,no,,1,ingestion|pending-submitter-merge,2351,50,0.02126755,47.02,12254,14615,262925,annual_uniform_issue_number_rejection_sample,2026-09-02T07:32:01.596405+00:00
44,datahub-project/datahub,mixed,model_infra,supporting_infrastructure,pull_request,14076,PR_kwDOAsP6is6e2Zv2,https://github.com/datahub-project/datahub/pull/14076,closed,merged,2025-07-14T18:23:29Z,2025-07-15T21:29:41Z,2025-07-15T21:29:40Z,2025-07-15T21:29:40Z,chriscollins3456,User,COLLABORATOR,human_account,,no,,3,devops|pending-submitter-merge|product,2351,50,0.02126755,47.02,12254,14615,262925,annual_uniform_issue_number_rejection_sample,2026-09-02T07:32:01.596405+00:00
44,datahub-project/datahub,mixed,model_infra,supporting_infrastructure,pull_request,14249,PR_kwDOAsP6is6hEqnI,https://github.com/datahub-project/datahub/pull/14249,closed,merged,2025-07-29T01:28:18Z,2025-07-29T18:28:36Z,2025-07-29T18:28:36Z,2025-07-29T18:28:36Z,jjoyce0510,User,COLLABORATOR,human_account,,no,,0,pending-submitter-merge|product,2351,50,0.02126755,47.02,12254,14615,262925,annual_uniform_issue_number_rejection_sample,2026-09-02T07:32:01.596405+00:00
44,datahub-project/datahub,mixed,model_infra,supporting_infrastructure,pull_request,14258,PR_kwDOAsP6is6hRBkb,https://github.com/datahub-project/datahub/pull/14258,closed,closed_unmerged,2025-07-30T00:16:38Z,2025-09-30T07:58:16Z,2025-07-30T16:03:19Z,,hsheth2,User,CONTRIBUTOR,human_account,,no,,0,,2351,50,0.02126755,47.02,12254,14615,262925,annual_uniform_issue_number_rejection_sample,2026-09-02T07:32:01.596405+00:00
44,datahub-project/datahub,mixed,model_infra,supporting_infrastructure,pull_request,14266,PR_kwDOAsP6is6hZQ5-,https://github.com/datahub-project/datahub/pull/14266,closed,closed_unmerged,2025-07-30T16:26:37Z,2025-07-31T07:19:56Z,2025-07-31T07:19:49Z,,relaxedboi,User,CONTRIBUTOR,human_account,,no,,0,community-contribution|devops|needs-review|product,2351,50,0.02126755,47.02,12254,14615,262925,annual_uniform_issue_number_rejection_sample,2026-09-02T07:32:01.596405+00:00
44,datahub-project/datahub,mixed,model_infra,supporting_infrastructure,issue,14356,I_kwDOAsP6is7Eo-wL,https://github.com/datahub-project/datahub/issues/14356,closed,closed,2025-08-07T05:47:37Z,2026-01-15T06:25:48Z,2026-01-15T06:25:48Z,,nnamachalula,User,NONE,human_account,,no,,1,,2351,50,0.02126755,47.02,12254,14615,262925,annual_uniform_issue_number_rejection_sample,2026-09-02T07:32:01.596405+00:00
44,datahub-project/datahub,mixed,model_infra,supporting_infrastructure,pull_request,14423,PR_kwDOAsP6is6jI0Zl,https://github.com/datahub-project/datahub/pull/14423,closed,merged,2025-08-11T21:46:35Z,2025-08-12T18:39:33Z,2025-08-12T18:38:51Z,2025-08-12T18:38:51Z,asikowitz,User,COLLABORATOR,human_account,,no,,3,pending-submitter-merge|product,2351,50,0.02126755,47.02,12254,14615,262925,annual_uniform_issue_number_rejection_sample,2026-09-02T07:32:01.596405+00:00
44,datahub-project/datahub,mixed,model_infra,supporting_infrastructure,pull_request,14586,PR_kwDOAsP6is6l2upw,https://github.com/datahub-project/datahub/pull/14586,closed,closed_unmerged,2025-08-28T18:09:00Z,2025-08-28T18:43:54Z,2025-08-28T18:43:54Z,,ligfx,User,CONTRIBUTOR,human_account,,no,,1,ingestion|needs-review,2351,50,0.02126755,47.02,12254,14615,262925,annual_uniform_issue_number_rejection_sample,2026-09-02T07:32:01.596405+00:00
44,datahub-project/datahub,mixed,model_infra,supporting_infrastructure,pull_request,14590,PR_kwDOAsP6is6l65PD,https://github.com/datahub-project/datahub/pull/14590,open,open,2025-08-29T05:11:25Z,2026-04-03T21:19:57Z,,,alexsku,User,COLLABORATOR,human_account,,no,,3,devops|pending-submitter-response|product,2351,50,0.02126755,47.02,12254,14615,262925,annual_uniform_issue_number_rejection_sample,2026-09-02T07:32:01.596405+00:00
44,datahub-project/datahub,mixed,model_infra,supporting_infrastructure,pull_request,14596,PR_kwDOAsP6is6l-Nxx,https://github.com/datahub-project/datahub/pull/14596,closed,merged,2025-08-29T11:16:05Z,2025-09-03T07:33:47Z,2025-09-03T07:33:46Z,2025-09-03T07:33:46Z,chakru-r,User,COLLABORATOR,human_account,,no,,1,devops|pending-submitter-merge,2351,50,0.02126755,47.02,12254,14615,262925,annual_uniform_issue_number_rejection_sample,2026-09-02T07:32:01.596405+00:00
44,datahub-project/datahub,mixed,model_infra,supporting_infrastructure,pull_request,14598,PR_kwDOAsP6is6l_Qbc,https://github.com/datahub-project/datahub/pull/14598,closed,merged,2025-08-29T12:56:20Z,2025-08-29T21:21:19Z,2025-08-29T18:18:48Z,2025-08-29T18:18:48Z,asikowitz,User,COLLABORATOR,human_account,,no,,3,pending-submitter-merge|product,2351,50,0.02126755,47.02,12254,14615,262925,annual_uniform_issue_number_rejection_sample,2026-09-02T07:32:01.596405+00:00
44,datahub-project/datahub,mixed,model_infra,supporting_infrastructure,pull_request,14599,PR_kwDOAsP6is6mAsLB,https://github.com/datahub-project/datahub/pull/14599,closed,closed_unmerged,2025-08-29T15:10:56Z,2025-09-30T19:05:48Z,2025-09-30T19:05:32Z,,ligfx,User,CONTRIBUTOR,human_account,,no,,3,ingestion|needs-review,2351,50,0.02126755,47.02,12254,14615,262925,annual_uniform_issue_number_rejection_sample,2026-09-02T07:32:01.596405+00:00
45,lobehub/lobehub,llm_native,agent_application,direct_agent_experience,issue,5263,I_kwDOJlox886k2Ad8,https://github.com/lobehub/lobehub/issues/5263,closed,closed,2025-01-02T08:23:17Z,2025-10-01T01:39:40Z,2025-01-02T08:35:58Z,,EnTaroYan,User,NONE,human_account,,no,,6,,3237,50,0.0154464,64.74,5252,9019,262925,annual_uniform_issue_number_rejection_sample,2026-09-02T07:32:34.055732+00:00
45,lobehub/lobehub,llm_native,agent_application,direct_agent_experience,issue,5338,I_kwDOJlox886lXLBI,https://github.com/lobehub/lobehub/issues/5338,closed,closed,2025-01-08T05:12:44Z,2025-10-02T01:34:58Z,2025-01-10T22:47:37Z,,CoolGIS,User,NONE,human_account,,no,,16,released,3237,50,0.0154464,64.74,5252,9019,262925,annual_uniform_issue_number_rejection_sample,2026-09-02T07:32:34.055732+00:00
45,lobehub/lobehub,llm_native,agent_application,direct_agent_experience,pull_request,5360,PR_kwDOJlox886HJvUI,https://github.com/lobehub/lobehub/pull/5360,closed,merged,2025-01-09T04:31:26Z,2025-01-09T05:07:03Z,2025-01-09T04:44:48Z,2025-01-09T04:44:48Z,LovelyGuYiMeng,User,CONTRIBUTOR,human_account,,no,,5,released|size:L|💄 Design,3237,50,0.0154464,64.74,5252,9019,262925,annual_uniform_issue_number_rejection_sample,2026-09-02T07:32:34.055732+00:00
45,lobehub/lobehub,llm_native,agent_application,direct_agent_experience,issue,5435,I_kwDOJlox886mGaFQ,https://github.com/lobehub/lobehub/issues/5435,closed,closed,2025-01-14T09:48:12Z,2025-10-02T01:35:12Z,2025-01-14T15:59:40Z,,1341797533syh-cell,User,NONE,human_account,,no,,6,provider:ollama,3237,50,0.0154464,64.74,5252,9019,262925,annual_uniform_issue_number_rejection_sample,2026-09-02T07:32:34.055732+00:00
45,lobehub/lobehub,llm_native,agent_application,direct_agent_experience,pull_request,5479,PR_kwDOJlox886H_jQV,https://github.com/lobehub/lobehub/pull/5479,closed,merged,2025-01-16T11:32:34Z,2025-01-17T05:20:18Z,2025-01-17T05:09:19Z,2025-01-17T05:09:19Z,CloudPassenger,User,CONTRIBUTOR,human_account,,no,,5,released|size:XS,3237,50,0.0154464,64.74,5252,9019,262925,annual_uniform_issue_number_rejection_sample,2026-09-02T07:32:34.055732+00:00
45,lobehub/lobehub,llm_native,agent_application,direct_agent_experience,issue,5528,I_kwDOJlox886m7HJy,https://github.com/lobehub/lobehub/issues/5528,closed,closed,2025-01-21T01:38:35Z,2025-10-02T01:35:50Z,2025-01-24T05:44:56Z,,DillionApple,User,NONE,human_account,,no,,7,released,3237,50,0.0154464,64.74,5252,9019,262925,annual_uniform_issue_number_rejection_sample,2026-09-02T07:32:34.055732+00:00
45,lobehub/lobehub,llm_native,agent_application,direct_agent_experience,pull_request,5613,PR_kwDOJlox886JMncv,https://github.com/lobehub/lobehub/pull/5613,closed,merged,2025-01-28T09:49:16Z,2025-02-05T02:01:10Z,2025-02-04T15:02:48Z,2025-02-04T15:02:48Z,sxjeru,User,CONTRIBUTOR,human_account,,no,,10,released|size:L|💄 Design,3237,50,0.0154464,64.74,5252,9019,262925,annual_uniform_issue_number_rejection_sample,2026-09-02T07:32:34.055732+00:00
45,lobehub/lobehub,llm_native,agent_application,direct_agent_experience,issue,5642,I_kwDOJlox886oViDu,https://github.com/lobehub/lobehub/issues/5642,closed,closed,2025-01-31T19:16:32Z,2025-10-02T07:40:54Z,2025-02-01T23:44:12Z,,Guducat,User,CONTRIBUTOR,human_account,,no,,7,released,3237,50,0.0154464,64.74,5252,9019,262925,annual_uniform_issue_number_rejection_sample,2026-09-02T07:32:34.055732+00:00
45,lobehub/lobehub,llm_native,agent_application,direct_agent_experience,pull_request,5925,PR_kwDOJlox886Kikxn,https://github.com/lobehub/lobehub/pull/5925,closed,closed_unmerged,2025-02-09T04:43:45Z,2025-02-09T06:13:22Z,2025-02-09T05:13:15Z,,fzlzjerry,User,CONTRIBUTOR,human_account,,no,,3,size:S,3237,50,0.0154464,64.74,5252,9019,262925,annual_uniform_issue_number_rejection_sample,2026-09-02T07:32:34.055732+00:00
45,lobehub/lobehub,llm_native,agent_application,direct_agent_experience,issue,5928,I_kwDOJlox886pTe8a,https://github.com/lobehub/lobehub/issues/5928,closed,closed,2025-02-09T05:48:24Z,2026-02-13T01:37:36Z,2026-02-05T07:13:48Z,,TulipSxL,User,NONE,human_account,,no,,5,Inactive,3237,50,0.0154464,64.74,5252,9019,262925,annual_uniform_issue_number_rejection_sample,2026-09-02T07:32:34.055732+00:00
45,lobehub/lobehub,llm_native,agent_application,direct_agent_experience,pull_request,5971,PR_kwDOJlox886KmqdA,https://github.com/lobehub/lobehub/pull/5971,closed,merged,2025-02-10T08:22:37Z,2025-02-10T17:08:26Z,2025-02-10T16:55:49Z,2025-02-10T16:55:49Z,gru-agent[bot],Bot,CONTRIBUTOR,automation_bot,,no,,10,released|size:XS,3237,50,0.0154464,64.74,5252,9019,262925,annual_uniform_issue_number_rejection_sample,2026-09-02T07:32:34.055732+00:00
45,lobehub/lobehub,llm_native,agent_application,direct_agent_experience,pull_request,6057,PR_kwDOJlox886K9H3R,https://github.com/lobehub/lobehub/pull/6057,closed,closed_unmerged,2025-02-12T13:21:25Z,2025-02-20T05:52:20Z,2025-02-12T14:01:44Z,,arvinxx,User,MEMBER,human_account,,no,,3,size:S,3237,50,0.0154464,64.74,5252,9019,262925,annual_uniform_issue_number_rejection_sample,2026-09-02T07:32:34.055732+00:00
45,lobehub/lobehub,llm_native,agent_application,direct_agent_experience,pull_request,6061,PR_kwDOJlox886K_F-2,https://github.com/lobehub/lobehub/pull/6061,closed,merged,2025-02-12T16:34:42Z,2025-02-13T03:21:47Z,2025-02-13T02:14:57Z,2025-02-13T02:14:57Z,gru-agent[bot],Bot,CONTRIBUTOR,automation_bot,,no,,5,released|size:L,3237,50,0.0154464,64.74,5252,9019,262925,annual_uniform_issue_number_rejection_sample,2026-09-02T07:32:34.055732+00:00
45,lobehub/lobehub,llm_native,agent_application,direct_agent_experience,issue,6097,I_kwDOJlox886p4oG3,https://github.com/lobehub/lobehub/issues/6097,closed,closed,2025-02-13T07:24:33Z,2025-10-02T15:38:26Z,2025-02-13T07:48:42Z,,Ebcolan,User,NONE,human_account,,no,,4,,3237,50,0.0154464,64.74,5252,9019,262925,annual_uniform_issue_number_rejection_sample,2026-09-02T07:32:34.055732+00:00
45,lobehub/lobehub,llm_native,agent_application,direct_agent_experience,pull_request,6195,PR_kwDOJlox886LWonS,https://github.com/lobehub/lobehub/pull/6195,closed,closed_unmerged,2025-02-16T00:05:23Z,2025-07-31T21:00:24Z,2025-07-31T21:00:18Z,,renovate[bot],Bot,CONTRIBUTOR,automation_bot,,no,,3,dependencies|size:XS,3237,50,0.0154464,64.74,5252,9019,262925,annual_uniform_issue_number_rejection_sample,2026-09-02T07:32:34.055732+00:00
45,lobehub/lobehub,llm_native,agent_application,direct_agent_experience,issue,6379,I_kwDOJlox886q7my-,https://github.com/lobehub/lobehub/issues/6379,closed,closed,2025-02-21T02:43:06Z,2025-10-02T01:38:28Z,2025-02-21T07:53:09Z,,xiandan-erizo,User,NONE,human_account,,no,,12,Model Provider,3237,50,0.0154464,64.74,5252,9019,262925,annual_uniform_issue_number_rejection_sample,2026-09-02T07:32:34.055732+00:00
45,lobehub/lobehub,llm_native,agent_application,direct_agent_experience,issue,6468,I_kwDOJlox886rThrN,https://github.com/lobehub/lobehub/issues/6468,closed,closed,2025-02-24T07:01:52Z,2025-10-02T07:42:35Z,2025-02-24T07:06:41Z,,hughnetzone,User,NONE,human_account,,no,,3,,3237,50,0.0154464,64.74,5252,9019,262925,annual_uniform_issue_number_rejection_sample,2026-09-02T07:32:34.055732+00:00
45,lobehub/lobehub,llm_native,agent_application,direct_agent_experience,issue,6527,I_kwDOJlox886rqgEK,https://github.com/lobehub/lobehub/issues/6527,closed,closed,2025-02-26T03:16:37Z,2025-10-02T07:42:55Z,2025-02-26T03:46:50Z,,Oniokey,User,NONE,human_account,,no,,5,Model Provider,3237,50,0.0154464,64.74,5252,9019,262925,annual_uniform_issue_number_rejection_sample,2026-09-02T07:32:34.055732+00:00
45,lobehub/lobehub,llm_native,agent_application,direct_agent_experience,issue,6596,I_kwDOJlox886sDJCZ,https://github.com/lobehub/lobehub/issues/6596,closed,closed,2025-02-28T08:15:20Z,2026-02-14T01:36:56Z,2026-02-05T07:34:41Z,,zengboin,User,NONE,human_account,,no,,7,Inactive,3237,50,0.0154464,64.74,5252,9019,262925,annual_uniform_issue_number_rejection_sample,2026-09-02T07:32:34.055732+00:00
45,lobehub/lobehub,llm_native,agent_application,direct_agent_experience,issue,6597,I_kwDOJlox886sDKtb,https://github.com/lobehub/lobehub/issues/6597,closed,closed,2025-02-28T08:19:16Z,2025-10-02T09:07:56Z,2025-03-02T06:08:13Z,,breakstring,User,NONE,human_account,,no,,5,released,3237,50,0.0154464,64.74,5252,9019,262925,annual_uniform_issue_number_rejection_sample,2026-09-02T07:32:34.055732+00:00
45,lobehub/lobehub,llm_native,agent_application,direct_agent_experience,issue,6656,I_kwDOJlox886sRyyd,https://github.com/lobehub/lobehub/issues/6656,closed,closed,2025-03-03T06:56:22Z,2025-10-02T01:38:49Z,2025-03-03T08:46:18Z,,bbbugg,User,CONTRIBUTOR,human_account,,no,,14,,3237,50,0.0154464,64.74,5252,9019,262925,annual_uniform_issue_number_rejection_sample,2026-09-02T07:32:34.055732+00:00
45,lobehub/lobehub,llm_native,agent_application,direct_agent_experience,pull_request,6691,PR_kwDOJlox886NRcBY,https://github.com/lobehub/lobehub/pull/6691,closed,closed_unmerged,2025-03-04T09:12:31Z,2025-03-04T09:13:31Z,2025-03-04T09:13:31Z,,Yu-SKun,User,NONE,human_account,,no,,2,size:XXL,3237,50,0.0154464,64.74,5252,9019,262925,annual_uniform_issue_number_rejection_sample,2026-09-02T07:32:34.055732+00:00
45,lobehub/lobehub,llm_native,agent_application,direct_agent_experience,issue,6738,I_kwDOJlox886szGAr,https://github.com/lobehub/lobehub/issues/6738,closed,closed,2025-03-06T01:58:29Z,2026-02-14T01:37:12Z,2026-02-05T07:48:11Z,,W3XA56Y3RDUKBS,User,NONE,human_account,,no,,6,Inactive|feature:files,3237,50,0.0154464,64.74,5252,9019,262925,annual_uniform_issue_number_rejection_sample,2026-09-02T07:32:34.055732+00:00
45,lobehub/lobehub,llm_native,agent_application,direct_agent_experience,issue,6766,I_kwDOJlox886s94rZ,https://github.com/lobehub/lobehub/issues/6766,closed,closed,2025-03-07T03:17:15Z,2025-10-02T15:38:48Z,2025-03-07T10:01:40Z,,chung1912,User,CONTRIBUTOR,human_account,,no,,5,released,3237,50,0.0154464,64.74,5252,9019,262925,annual_uniform_issue_number_rejection_sample,2026-09-02T07:32:34.055732+00:00
45,lobehub/lobehub,llm_native,agent_application,direct_agent_experience,issue,6851,I_kwDOJlox886tM56S,https://github.com/lobehub/lobehub/issues/6851,closed,closed,2025-03-10T01:25:14Z,2026-02-14T01:37:39Z,2026-02-06T07:37:46Z,,chung1912,User,CONTRIBUTOR,human_account,,no,,4,Inactive|feature:search,3237,50,0.0154464,64.74,5252,9019,262925,annual_uniform_issue_number_rejection_sample,2026-09-02T07:32:34.055732+00:00
45,lobehub/lobehub,llm_native,agent_application,direct_agent_experience,issue,6999,I_kwDOJlox886uQMr2,https://github.com/lobehub/lobehub/issues/6999,closed,closed,2025-03-17T01:16:53Z,2025-10-02T07:44:21Z,2025-03-19T16:35:14Z,,martin666888,User,NONE,human_account,,no,,5,Model Provider|released,3237,50,0.0154464,64.74,5252,9019,262925,annual_uniform_issue_number_rejection_sample,2026-09-02T07:32:34.055732+00:00
45,lobehub/lobehub,llm_native,agent_application,direct_agent_experience,issue,7026,I_kwDOJlox886ufpUF,https://github.com/lobehub/lobehub/issues/7026,closed,closed,2025-03-18T08:01:22Z,2026-02-07T01:35:40Z,2026-01-30T07:21:21Z,,0000005,User,NONE,human_account,,no,,5,Inactive|deployment:server|feature:streaming|hosting:vercel|os:windows|platform:web|⚡️ Performance,3237,50,0.0154464,64.74,5252,9019,262925,annual_uniform_issue_number_rejection_sample,2026-09-02T07:32:34.055732+00:00
45,lobehub/lobehub,llm_native,agent_application,direct_agent_experience,issue,7076,I_kwDOJlox886vILmq,https://github.com/lobehub/lobehub/issues/7076,closed,closed,2025-03-21T11:47:47Z,2025-03-21T15:01:12Z,2025-03-21T15:01:02Z,,martin666888,User,NONE,human_account,,no,,3,feature:data-sync|unconfirm,3237,50,0.0154464,64.74,5252,9019,262925,annual_uniform_issue_number_rejection_sample,2026-09-02T07:32:34.055732+00:00
45,lobehub/lobehub,llm_native,agent_application,direct_agent_experience,pull_request,7304,PR_kwDOJlox886RgsT4,https://github.com/lobehub/lobehub/pull/7304,closed,merged,2025-04-05T17:33:03Z,2025-04-06T04:21:19Z,2025-04-06T03:09:56Z,2025-04-06T03:09:56Z,WindSpiritSR,User,CONTRIBUTOR,human_account,,no,,6,released|size:S|📝 Documentation,3237,50,0.0154464,64.74,5252,9019,262925,annual_uniform_issue_number_rejection_sample,2026-09-02T07:32:34.055732+00:00
45,lobehub/lobehub,llm_native,agent_application,direct_agent_experience,pull_request,7307,PR_kwDOJlox886RhMqC,https://github.com/lobehub/lobehub/pull/7307,closed,closed_unmerged,2025-04-06T00:32:47Z,2025-10-10T03:31:00Z,2025-10-10T03:30:28Z,,renovate[bot],Bot,CONTRIBUTOR,automation_bot,,no,,7,dependencies|size:XS,3237,50,0.0154464,64.74,5252,9019,262925,annual_uniform_issue_number_rejection_sample,2026-09-02T07:32:34.055732+00:00
45,lobehub/lobehub,llm_native,agent_application,direct_agent_experience,issue,7373,I_kwDOJlox886yD_dg,https://github.com/lobehub/lobehub/issues/7373,closed,closed,2025-04-11T02:26:57Z,2025-10-02T07:44:37Z,2025-04-11T03:48:29Z,,lobehubbot,User,MEMBER,human_account,,no,,3,semantic-release,3237,50,0.0154464,64.74,5252,9019,262925,annual_uniform_issue_number_rejection_sample,2026-09-02T07:32:34.055732+00:00
45,lobehub/lobehub,llm_native,agent_application,direct_agent_experience,pull_request,7576,PR_kwDOJlox886UDN1t,https://github.com/lobehub/lobehub/pull/7576,closed,merged,2025-04-27T04:09:12Z,2025-09-22T01:39:51Z,2025-06-01T14:34:14Z,2025-06-01T14:34:14Z,sxjeru,User,CONTRIBUTOR,human_account,,no,,12,released|size:L,3237,50,0.0154464,64.74,5252,9019,262925,annual_uniform_issue_number_rejection_sample,2026-09-02T07:32:34.055732+00:00
45,lobehub/lobehub,llm_native,agent_application,direct_agent_experience,issue,7798,I_kwDOJlox8862FITq,https://github.com/lobehub/lobehub/issues/7798,closed,closed,2025-05-11T07:25:42Z,2025-10-02T15:41:21Z,2025-08-06T17:21:15Z,,mfa777,User,NONE,human_account,,no,,9,Inactive,3237,50,0.0154464,64.74,5252,9019,262925,annual_uniform_issue_number_rejection_sample,2026-09-02T07:32:34.055732+00:00
45,lobehub/lobehub,llm_native,agent_application,direct_agent_experience,issue,7914,I_kwDOJlox8863kzL7,https://github.com/lobehub/lobehub/issues/7914,closed,closed,2025-05-21T11:20:57Z,2025-10-02T07:46:40Z,2025-06-05T01:16:26Z,,LuoXingchen935,User,NONE,human_account,,no,,6,released,3237,50,0.0154464,64.74,5252,9019,262925,annual_uniform_issue_number_rejection_sample,2026-09-02T07:32:34.055732+00:00
45,lobehub/lobehub,llm_native,agent_application,direct_agent_experience,pull_request,7999,PR_kwDOJlox886YDQya,https://github.com/lobehub/lobehub/pull/7999,closed,merged,2025-05-29T02:39:46Z,2025-05-29T15:32:56Z,2025-05-29T07:46:27Z,2025-05-29T07:46:27Z,tjx666,User,MEMBER,human_account,,no,,5,released|size:XL|📝 Documentation,3237,50,0.0154464,64.74,5252,9019,262925,annual_uniform_issue_number_rejection_sample,2026-09-02T07:32:34.055732+00:00
45,lobehub/lobehub,llm_native,agent_application,direct_agent_experience,pull_request,8083,PR_kwDOJlox886ZO9NV,https://github.com/lobehub/lobehub/pull/8083,closed,merged,2025-06-05T16:29:33Z,2025-06-07T14:27:27Z,2025-06-06T17:36:36Z,2025-06-06T17:36:36Z,sxjeru,User,CONTRIBUTOR,human_account,,no,,10,released|size:L,3237,50,0.0154464,64.74,5252,9019,262925,annual_uniform_issue_number_rejection_sample,2026-09-02T07:32:34.055732+00:00
45,lobehub/lobehub,llm_native,agent_application,direct_agent_experience,issue,8110,I_kwDOJlox8866ZcXr,https://github.com/lobehub/lobehub/issues/8110,closed,closed,2025-06-07T16:28:33Z,2025-10-02T09:10:10Z,2025-06-10T05:38:55Z,,xxddff,User,NONE,human_account,,no,,13,released|unconfirm,3237,50,0.0154464,64.74,5252,9019,262925,annual_uniform_issue_number_rejection_sample,2026-09-02T07:32:34.055732+00:00
45,lobehub/lobehub,llm_native,agent_application,direct_agent_experience,pull_request,8183,PR_kwDOJlox886ahtvt,https://github.com/lobehub/lobehub/pull/8183,closed,closed_unmerged,2025-06-14T12:43:46Z,2025-06-20T01:43:27Z,2025-06-20T01:43:22Z,,MarioJames,User,CONTRIBUTOR,human_account,,no,,5,size:XXL,3237,50,0.0154464,64.74,5252,9019,262925,annual_uniform_issue_number_rejection_sample,2026-09-02T07:32:34.055732+00:00
45,lobehub/lobehub,llm_native,agent_application,direct_agent_experience,issue,8191,I_kwDOJlox8867o1JW,https://github.com/lobehub/lobehub/issues/8191,closed,closed,2025-06-15T20:29:09Z,2026-03-11T01:36:42Z,2026-03-03T08:20:40Z,,sproid-i,User,NONE,human_account,,no,,3,Inactive|📝 Documentation,3237,50,0.0154464,64.74,5252,9019,262925,annual_uniform_issue_number_rejection_sample,2026-09-02T07:32:34.055732+00:00
45,lobehub/lobehub,llm_native,agent_application,direct_agent_experience,issue,8230,I_kwDOJlox8868Y6OR,https://github.com/lobehub/lobehub/issues/8230,closed,closed,2025-06-19T15:03:41Z,2025-10-02T09:10:54Z,2025-06-22T05:22:51Z,,joey-41,User,NONE,human_account,,no,,6,unconfirm,3237,50,0.0154464,64.74,5252,9019,262925,annual_uniform_issue_number_rejection_sample,2026-09-02T07:32:34.055732+00:00
45,lobehub/lobehub,llm_native,agent_application,direct_agent_experience,issue,8293,I_kwDOJlox88694jqE,https://github.com/lobehub/lobehub/issues/8293,closed,closed,2025-06-29T03:53:13Z,2025-10-02T09:12:24Z,2025-07-17T04:54:39Z,,Coldin04,User,NONE,human_account,,no,,11,unconfirm,3237,50,0.0154464,64.74,5252,9019,262925,annual_uniform_issue_number_rejection_sample,2026-09-02T07:32:34.055732+00:00
