sample_rank,repo_name,snapshot_date,year,created_at,llm_native_manual,collaboration_niche,agent_proximity,history_available,scan_status,error,default_branch,commit_sha,commit_date,tree_sha,tree_entries,tree_truncated,active_instruction_count,active_config_count,residual_mention_count,has_active_instruction,has_any_active_marker,distinct_active_tools,distinct_residual_tools
90,verl-project/verl,2026-08-29,2026,2024-10-31,llm_native,model_infra,supporting_infrastructure,yes,targeted_paths_ok,,main,24f25b03aa4b54249a273655ebbcce06f484192b,2026-08-28T07:26:14Z,,,not_applicable_targeted_scan,2,3,0,yes,yes,claude_code|codex|cross_agent,
91,huggingface/trl,2026-05-31,2026,2020-03-27,llm_native,model_infra,supporting_infrastructure,yes,targeted_paths_ok,,main,bf80d705b4976ffd929573ce69dd461854f55c8d,2026-05-31T18:45:23Z,,,not_applicable_targeted_scan,2,1,1,yes,yes,claude_code|cross_agent|cursor,claude_code
91,huggingface/trl,2026-08-29,2026,2020-03-27,llm_native,model_infra,supporting_infrastructure,yes,targeted_paths_ok,,main,6630e17a42976fb1db84034e94e0cf058e8baa21,2026-08-28T10:07:43Z,,,not_applicable_targeted_scan,2,1,1,yes,yes,claude_code|cross_agent|cursor,claude_code
92,eosphoros-ai/DB-GPT,2026-05-31,2026,2023-04-13,llm_native,agent_framework,agent_building,yes,targeted_paths_ok,,main,1c9e320521c011fcd500ac445571931071bc7e76,2026-05-27T13:09:36Z,,,not_applicable_targeted_scan,0,0,5,no,no,,claude_code|codex|continue|cursor|windsurf
92,eosphoros-ai/DB-GPT,2026-08-29,2026,2023-04-13,llm_native,agent_framework,agent_building,yes,targeted_paths_ok,,main,0b9c5050da41771f1e5130890602dc315c2c589b,2026-08-28T10:46:47Z,,,not_applicable_targeted_scan,0,0,5,no,no,,claude_code|codex|continue|cursor|windsurf
93,danny-avila/LibreChat,2026-05-31,2026,2023-02-12,llm_native,agent_application,direct_agent_experience,yes,targeted_paths_ok,,main,566e20b613389600a7975fd8f7c1bffbe54f06c8,2026-05-31T21:36:47Z,,,not_applicable_targeted_scan,2,0,4,yes,yes,claude_code|cross_agent,claude_code|cline|codex|cursor
93,danny-avila/LibreChat,2026-08-29,2026,2023-02-12,llm_native,agent_application,direct_agent_experience,yes,targeted_paths_ok,,main,8ba76507aeb44633b778a435317a1f4963a3bb31,2026-08-27T15:16:24Z,,,not_applicable_targeted_scan,2,1,4,yes,yes,claude_code|cross_agent,claude_code|cline|codex|cursor
94,apache/gravitino,2026-05-31,2026,2023-04-23,traditional,model_infra,supporting_infrastructure,yes,targeted_paths_ok,,main,c3c6c55574a844c421023ee61582e5fdb590a17e,2026-05-29T16:05:32Z,,,not_applicable_targeted_scan,4,1,1,yes,yes,claude_code|cross_agent|gemini|github_copilot,claude_code
94,apache/gravitino,2026-08-29,2026,2023-04-23,traditional,model_infra,supporting_infrastructure,yes,targeted_paths_ok,,main,15731007efed9da8c840230d5539f22d76d77db1,2026-08-28T12:18:26Z,,,not_applicable_targeted_scan,4,1,1,yes,yes,claude_code|cross_agent|gemini|github_copilot,claude_code
95,charmbracelet/crush,2026-05-31,2026,2025-05-21,llm_native,agent_application,direct_agent_experience,yes,targeted_paths_ok,,main,cd592e80fd4758155f12b8a0fbf9930e44ea9024,2026-05-29T20:37:14Z,,,not_applicable_targeted_scan,1,1,0,yes,yes,cross_agent,
95,charmbracelet/crush,2026-08-29,2026,2025-05-21,llm_native,agent_application,direct_agent_experience,yes,targeted_paths_ok,,main,6d14dd93a9e526505f7de54ae5999431bc32a793,2026-08-26T19:23:08Z,,,not_applicable_targeted_scan,1,1,0,yes,yes,cross_agent,
96,aaif-goose/goose,2026-05-31,2026,2024-08-23,llm_native,agent_application,direct_agent_experience,yes,targeted_paths_ok,,main,13f7be2ed56e857abfc46966726f2fd848fc45c3,2026-05-29T19:34:25Z,,,not_applicable_targeted_scan,3,3,1,yes,yes,claude_code|codex|cross_agent|cursor|github_copilot,claude_code
96,aaif-goose/goose,2026-08-29,2026,2024-08-23,llm_native,agent_application,direct_agent_experience,yes,targeted_paths_ok,,main,a6d0b10c670671fd1bc7986f08012f80426978e2,2026-08-28T16:29:13Z,,,not_applicable_targeted_scan,3,0,1,yes,yes,claude_code|cross_agent|github_copilot,claude_code
97,open-webui/open-webui,2026-05-31,2026,2023-10-06,llm_native,agent_application,direct_agent_experience,yes,targeted_paths_ok,,main,03547759179672d216d2e1376dd1ae4fdad76a94,2026-05-31T22:11:19Z,,,not_applicable_targeted_scan,0,0,1,no,no,,claude_code
97,open-webui/open-webui,2026-08-29,2026,2023-10-06,llm_native,agent_application,direct_agent_experience,yes,targeted_paths_ok,,main,d3e8bf3405e848cfba377814d0aa7ba7290e414d,2026-08-25T21:17:36Z,,,not_applicable_targeted_scan,0,0,1,no,no,,claude_code
98,livekit/agents,2026-05-31,2026,2023-10-19,llm_native,agent_framework,agent_building,yes,targeted_paths_ok,,main,c6a678d82389ac3f8dbe9155018e9efd0d15f232,2026-05-30T18:53:30Z,,,not_applicable_targeted_scan,2,0,0,yes,yes,claude_code|cross_agent,
98,livekit/agents,2026-08-29,2026,2023-10-19,llm_native,agent_framework,agent_building,yes,targeted_paths_ok,,main,cdb37ade6f8e80822e6c5ec4e6de457f2dcaf637,2026-08-28T12:52:27Z,,,not_applicable_targeted_scan,2,0,0,yes,yes,claude_code|cross_agent,
99,router-for-me/CLIProxyAPI,2026-05-31,2026,2025-07-01,llm_native,agent_runtime_infra,supporting_infrastructure,yes,targeted_paths_ok,,main,fb4f39d300cac0177c99f618dd6e597035eb3b5d,2026-05-31T18:59:31Z,,,not_applicable_targeted_scan,2,0,3,yes,yes,claude_code|codex,claude_code|codex|gemini
99,router-for-me/CLIProxyAPI,2026-08-29,2026,2025-07-01,llm_native,agent_runtime_infra,supporting_infrastructure,yes,targeted_paths_ok,,main,d9cea8904b14fbbebb77ef26e98ef08f6b48a724,2026-08-28T09:29:47Z,,,not_applicable_targeted_scan,2,0,3,yes,yes,claude_code|codex,claude_code|codex|gemini
100,kvcache-ai/Mooncake,2026-05-31,2026,2024-06-25,llm_native,model_infra,supporting_infrastructure,yes,targeted_paths_ok,,main,766b83a6fd6d9664cbee0c5794646877f691a490,2026-05-31T17:00:02Z,,,not_applicable_targeted_scan,0,1,2,no,yes,claude_code,claude_code|roo_code
100,kvcache-ai/Mooncake,2026-08-29,2026,2024-06-25,llm_native,model_infra,supporting_infrastructure,yes,targeted_paths_ok,,main,b6171916835ec819c659aa762e76d490ad23940e,2026-08-28T16:07:15Z,,,not_applicable_targeted_scan,2,1,1,yes,yes,claude_code|cross_agent,roo_code
