sample_rank,repo_name,snapshot_date,year,created_at,llm_native_manual,collaboration_niche,agent_proximity,history_available,scan_status,error,default_branch,commit_sha,commit_date,tree_sha,tree_entries,tree_truncated,active_instruction_count,active_config_count,residual_mention_count,has_active_instruction,has_any_active_marker,distinct_active_tools,distinct_residual_tools
90,verl-project/verl,2026-08-31,2026,2024-10-31,llm_native,model_infra,supporting_infrastructure,yes,targeted_paths_ok,,main,9c7643648f1e1e109dd30da2da3cf94e1317b229,2026-08-31T14:27:59Z,,,not_applicable_targeted_scan,2,3,0,yes,yes,claude_code|codex|cross_agent,
91,huggingface/trl,2026-05-31,2026,2020-03-27,llm_native,model_infra,supporting_infrastructure,yes,targeted_paths_ok,,main,bf80d705b4976ffd929573ce69dd461854f55c8d,2026-05-31T18:45:23Z,,,not_applicable_targeted_scan,2,1,1,yes,yes,claude_code|cross_agent|cursor,claude_code
91,huggingface/trl,2026-08-31,2026,2020-03-27,llm_native,model_infra,supporting_infrastructure,yes,targeted_paths_ok,,main,d9e880c199e17ea682fba0fab9bf3a05caff7577,2026-08-31T13:51:07Z,,,not_applicable_targeted_scan,2,1,1,yes,yes,claude_code|cross_agent|cursor,claude_code
92,eosphoros-ai/DB-GPT,2026-05-31,2026,2023-04-13,llm_native,agent_framework,agent_building,yes,targeted_paths_ok,,main,1c9e320521c011fcd500ac445571931071bc7e76,2026-05-27T13:09:36Z,,,not_applicable_targeted_scan,0,0,5,no,no,,claude_code|codex|continue|cursor|windsurf
92,eosphoros-ai/DB-GPT,2026-08-31,2026,2023-04-13,llm_native,agent_framework,agent_building,yes,targeted_paths_ok,,main,283128542b95f9e3c2773d3ef44eb4e12a66de81,2026-08-31T03:49:48Z,,,not_applicable_targeted_scan,0,0,5,no,no,,claude_code|codex|continue|cursor|windsurf
93,danny-avila/LibreChat,2026-05-31,2026,2023-02-12,llm_native,agent_application,direct_agent_experience,yes,targeted_paths_ok,,main,566e20b613389600a7975fd8f7c1bffbe54f06c8,2026-05-31T21:36:47Z,,,not_applicable_targeted_scan,2,0,4,yes,yes,claude_code|cross_agent,claude_code|cline|codex|cursor
93,danny-avila/LibreChat,2026-08-31,2026,2023-02-12,llm_native,agent_application,direct_agent_experience,yes,targeted_paths_ok,,main,49e1e32f3a41b8e718feaa818e0134d5d0d70ae5,2026-08-31T18:13:31Z,,,not_applicable_targeted_scan,2,2,4,yes,yes,claude_code|codex|cross_agent,claude_code|cline|codex|cursor
94,apache/gravitino,2026-05-31,2026,2023-04-23,traditional,model_infra,supporting_infrastructure,yes,targeted_paths_ok,,main,c3c6c55574a844c421023ee61582e5fdb590a17e,2026-05-29T16:05:32Z,,,not_applicable_targeted_scan,4,1,1,yes,yes,claude_code|cross_agent|gemini|github_copilot,claude_code
94,apache/gravitino,2026-08-31,2026,2023-04-23,traditional,model_infra,supporting_infrastructure,yes,targeted_paths_ok,,main,b3b177706cb3c92bb933316724af9917a66119bb,2026-08-31T13:24:28Z,,,not_applicable_targeted_scan,4,1,1,yes,yes,claude_code|cross_agent|gemini|github_copilot,claude_code
95,charmbracelet/crush,2026-05-31,2026,2025-05-21,llm_native,agent_application,direct_agent_experience,yes,targeted_paths_ok,,main,cd592e80fd4758155f12b8a0fbf9930e44ea9024,2026-05-29T20:37:14Z,,,not_applicable_targeted_scan,1,1,0,yes,yes,cross_agent,
95,charmbracelet/crush,2026-08-31,2026,2025-05-21,llm_native,agent_application,direct_agent_experience,yes,targeted_paths_ok,,main,559ec80922fecf3baa0b7599230f4c91067440de,2026-08-31T20:40:29Z,,,not_applicable_targeted_scan,1,1,0,yes,yes,cross_agent,
96,aaif-goose/goose,2026-05-31,2026,2024-08-23,llm_native,agent_application,direct_agent_experience,yes,targeted_paths_ok,,main,13f7be2ed56e857abfc46966726f2fd848fc45c3,2026-05-29T19:34:25Z,,,not_applicable_targeted_scan,3,3,1,yes,yes,claude_code|codex|cross_agent|cursor|github_copilot,claude_code
96,aaif-goose/goose,2026-08-31,2026,2024-08-23,llm_native,agent_application,direct_agent_experience,yes,targeted_paths_ok,,main,5345d05176f76532e99cb6bef20372920c80f06b,2026-08-31T20:39:12Z,,,not_applicable_targeted_scan,3,0,1,yes,yes,claude_code|cross_agent|github_copilot,claude_code
97,open-webui/open-webui,2026-05-31,2026,2023-10-06,llm_native,agent_application,direct_agent_experience,yes,targeted_paths_ok,,main,03547759179672d216d2e1376dd1ae4fdad76a94,2026-05-31T22:11:19Z,,,not_applicable_targeted_scan,0,0,1,no,no,,claude_code
97,open-webui/open-webui,2026-08-31,2026,2023-10-06,llm_native,agent_application,direct_agent_experience,yes,targeted_paths_ok,,main,2a960a59fe1dbbd35282f0556b3666d81102e781,2026-08-31T14:55:42Z,,,not_applicable_targeted_scan,0,0,1,no,no,,claude_code
98,livekit/agents,2026-05-31,2026,2023-10-19,llm_native,agent_framework,agent_building,yes,targeted_paths_ok,,main,c6a678d82389ac3f8dbe9155018e9efd0d15f232,2026-05-30T18:53:30Z,,,not_applicable_targeted_scan,2,0,0,yes,yes,claude_code|cross_agent,
98,livekit/agents,2026-08-31,2026,2023-10-19,llm_native,agent_framework,agent_building,yes,targeted_paths_ok,,main,550a0a6948b025e3d37b947bd373b7203bb3d5d5,2026-08-31T23:14:46Z,,,not_applicable_targeted_scan,2,0,0,yes,yes,claude_code|cross_agent,
99,router-for-me/CLIProxyAPI,2026-05-31,2026,2025-07-01,llm_native,agent_runtime_infra,supporting_infrastructure,yes,targeted_paths_ok,,main,fb4f39d300cac0177c99f618dd6e597035eb3b5d,2026-05-31T18:59:31Z,,,not_applicable_targeted_scan,2,0,3,yes,yes,claude_code|codex,claude_code|codex|gemini
99,router-for-me/CLIProxyAPI,2026-08-31,2026,2025-07-01,llm_native,agent_runtime_infra,supporting_infrastructure,yes,targeted_paths_ok,,main,ff811577eb5f8668142b59748c1302043fd02ede,2026-08-31T14:34:58Z,,,not_applicable_targeted_scan,2,0,3,yes,yes,claude_code|codex,claude_code|codex|gemini
100,kvcache-ai/Mooncake,2026-05-31,2026,2024-06-25,llm_native,model_infra,supporting_infrastructure,yes,targeted_paths_ok,,main,766b83a6fd6d9664cbee0c5794646877f691a490,2026-05-31T17:00:02Z,,,not_applicable_targeted_scan,0,1,2,no,yes,claude_code,claude_code|roo_code
100,kvcache-ai/Mooncake,2026-08-31,2026,2024-06-25,llm_native,model_infra,supporting_infrastructure,yes,targeted_paths_ok,,main,73471dc2803f0de7e42484cfa1e2f44c09dc1de5,2026-08-31T09:37:41Z,,,not_applicable_targeted_scan,2,1,1,yes,yes,claude_code|cross_agent,roo_code
